h2_um,eta2_Pas,T_abs
13.8687,17.475284,0.51248454
14.3636,17.475284,0.49882895
14.8586,17.475284,0.48578618
15.3535,17.475284,0.47330066
15.8485,17.475284,0.46132230
16.3434,17.475284,0.44980584
16.8384,17.475284,0.43871042
17.3333,17.475284,0.42799918
17.8283,17.475284,0.41763880
18.3232,17.475284,0.40759929
18.8182,17.475284,0.39785364
19.3131,17.475284,0.38837758
19.8081,17.475284,0.37914939
20.3030,17.475284,0.37014967
20.7980,17.475284,0.36136119
21.2929,17.475284,0.35276868
21.7879,17.475284,0.34435875
22.2828,17.475284,0.33611969
22.7778,17.475284,0.32804136
23.2727,17.475284,0.32011505
23.7677,17.475284,0.31233340
24.2626,17.475284,0.30469021
24.7576,17.475284,0.29718040
25.2525,17.475284,0.28979985
25.7475,17.475284,0.28254531
26.2424,17.475284,0.27541431
26.7374,17.475284,0.26840504
27.2323,17.475284,0.26151625
27.7273,17.475284,0.25474718
28.2222,17.475284,0.24809748
28.7172,17.475284,0.24156708
29.2121,17.475284,0.23515618
29.7071,17.475284,0.22886513
30.2020,17.475284,0.22269439
30.6970,17.475284,0.21664449
31.1919,17.475284,0.21071593
31.6869,17.475284,0.20490920
32.1818,17.475284,0.19922471
32.6768,17.475284,0.19366274
33.1717,17.475284,0.18822347
33.6667,17.475284,0.18290692
34.1616,17.475284,0.17771294
34.6566,17.475284,0.17264122
35.1515,17.475284,0.16769128
35.6465,17.475284,0.16286245
36.1414,17.475284,0.15815388
36.6364,17.475284,0.15356458
37.1313,17.475284,0.14909337
37.6263,17.475284,0.14473892
38.1212,17.475284,0.14049977
38.6162,17.475284,0.13637432
39.1111,17.475284,0.13236085
39.6061,17.475284,0.12845752
40.1010,17.475284,0.12466241
40.5960,17.475284,0.12097351
41.0909,17.475284,0.11738873
41.5859,17.475284,0.11390594
42.0808,17.475284,0.11052295
42.5758,17.475284,0.10723752
43.0707,17.475284,0.10404740
43.5657,17.475284,0.10095032
44.0606,17.475284,0.09794398
44.5556,17.475284,0.09502612
45.0505,17.475284,0.09219443
45.5455,17.475284,0.08944666
46.0404,17.475284,0.08678055
46.5354,17.475284,0.08419387
47.0303,17.475284,0.08168443
47.5253,17.475284,0.07925004
48.0202,17.475284,0.07688859
48.5152,17.475284,0.07459797
49.0101,17.475284,0.07237612
49.5051,17.475284,0.07022104
50.0000,17.475284,0.06813075
1.0000,18.738174,1.56083152
1.4949,18.738174,1.47963531
1.9899,18.738174,1.40074741
2.4848,18.738174,1.32573109
2.9798,18.738174,1.25540552
3.4747,18.738174,1.19008281
3.9697,18.738174,1.12975274
4.4646,18.738174,1.07421431
4.9596,18.738174,1.02316420
5.4545,18.738174,0.97625348
5.9495,18.738174,0.93312231
6.4444,18.738174,0.89342026
6.9394,18.738174,0.85681729
7.4343,18.738174,0.82300889
7.9293,18.738174,0.79171786
8.4242,18.738174,0.76269390
8.9192,18.738174,0.73571224
9.4141,18.738174,0.71057160
9.9091,18.738174,0.68709208
10.4040,18.738174,0.66511288
10.8990,18.738174,0.64449032
11.3939,18.738174,0.62509587
11.8889,18.738174,0.60681439
12.3838,18.738174,0.58954267
12.8788,18.738174,0.57318797
13.3737,18.738174,0.55766687
13.8687,18.738174,0.54290420
14.3636,18.738174,0.52883212
14.8586,18.738174,0.51538933
15.3535,18.738174,0.50252035
15.8485,18.738174,0.49017493
16.3434,18.738174,0.47830754
16.8384,18.738174,0.46687686
17.3333,18.738174,0.45584544
17.8283,18.738174,0.44517929
18.3232,18.738174,0.43484763
18.8182,18.738174,0.42482259
19.3131,18.738174,0.41507897
19.8081,18.738174,0.40559407
20.3030,18.738174,0.39634744
20.7980,18.738174,0.38732076
21.2929,18.738174,0.37849767
21.7879,18.738174,0.36986363
22.2828,18.738174,0.36140579
22.7778,18.738174,0.35311287
23.2727,18.738174,0.34497505
23.7677,18.738174,0.33698384
24.2626,18.738174,0.32913199
24.7576,18.738174,0.32141339
25.2525,18.738174,0.31382296
25.7475,18.738174,0.30635656
26.2424,18.738174,0.29901089
26.7374,18.738174,0.29178340
27.2323,18.738174,0.28467219
27.7273,18.738174,0.27767594
28.2222,18.738174,0.27079384
28.7172,18.738174,0.26402546
29.2121,18.738174,0.25737071
29.7071,18.738174,0.25082980
30.2020,18.738174,0.24440309
30.6970,18.738174,0.23809112
31.1919,18.738174,0.23189450
31.6869,18.738174,0.22581387
32.1818,18.738174,0.21984987
32.6768,18.738174,0.21400310
33.1717,18.738174,0.20827409
33.6667,18.738174,0.20266324
34.1616,18.738174,0.19717084
34.6566,18.738174,0.19179706
35.1515,18.738174,0.18654188
35.6465,18.738174,0.18140514
36.1414,18.738174,0.17638650
36.6364,18.738174,0.17148547
37.1313,18.738174,0.16670137
37.6263,18.738174,0.16203339
38.1212,18.738174,0.15748052
38.6162,18.738174,0.15304163
39.1111,18.738174,0.14871545
39.6061,18.738174,0.14450057
40.1010,18.738174,0.14039545
40.5960,18.738174,0.13639847
41.0909,18.738174,0.13250788
41.5859,18.738174,0.12872186
42.0808,18.738174,0.12503852
42.5758,18.738174,0.12145590
43.0707,18.738174,0.11797197
43.5657,18.738174,0.11458468
44.0606,18.738174,0.11129194
44.5556,18.738174,0.10809162
45.0505,18.738174,0.10498159
45.5455,18.738174,0.10195970
46.0404,18.738174,0.09902380
46.5354,18.738174,0.09617176
47.0303,18.738174,0.09340143
47.5253,18.738174,0.09071070
48.0202,18.738174,0.08809747
48.5152,18.738174,0.08555967
49.0101,18.738174,0.08309525
49.5051,18.738174,0.08070220
50.0000,18.738174,0.07837853
1.0000,20.092330,1.57208127
1.4949,20.092330,1.49632018
1.9899,20.092330,1.42223289
2.4848,20.092330,1.35124861
2.9798,20.092330,1.28418079
3.4747,20.092330,1.22140504
3.9697,20.092330,1.16300419
4.4646,20.092330,1.10887676
4.9596,20.092330,1.05881316
5.4545,20.092330,1.01254716
5.9495,20.092330,0.96978910
6.4444,20.092330,0.93024663
6.9394,20.092330,0.89363707
7.4343,20.092330,0.85969412
7.9293,20.092330,0.82817114
8.4242,20.092330,0.79884226
8.9192,20.092330,0.77150208
9.4141,20.092330,0.74596469
9.9091,20.092330,0.72206234
10.4040,20.092330,0.69964386
10.8990,20.092330,0.67857311
11.3939,20.092330,0.65872750
11.8889,20.092330,0.63999656
12.3838,20.092330,0.62228065
12.8788,20.092330,0.60548984
13.3737,20.092330,0.58954280
13.8687,20.092330,0.57436593
14.3636,20.092330,0.55989252
14.8586,20.092330,0.54606204
15.3535,20.092330,0.53281950
15.8485,20.092330,0.52011487
16.3434,20.092330,0.50790264
16.8384,20.092330,0.49614135
17.3333,20.092330,0.48479326
17.8283,20.092330,0.47382395
18.3232,20.092330,0.46320211
18.8182,20.092330,0.45289924
19.3131,20.092330,0.44288942
19.8081,20.092330,0.43314915
20.3030,20.092330,0.42365712
20.7980,20.092330,0.41439411
21.2929,20.092330,0.40534280
21.7879,20.092330,0.39648765
22.2828,20.092330,0.38781479
22.7778,20.092330,0.37931190
23.2727,20.092330,0.37096811
23.7677,20.092330,0.36277389
24.2626,20.092330,0.35472096
24.7576,20.092330,0.34680220
25.2525,20.092330,0.33901158
25.7475,20.092330,0.33134401
26.2424,20.092330,0.32379532
26.7374,20.092330,0.31636217
27.2323,20.092330,0.30904191
27.7273,20.092330,0.30183256
28.2222,20.092330,0.29473272
28.7172,20.092330,0.28774147
29.2121,20.092330,0.28085834
29.7071,20.092330,0.27408317
30.2020,20.092330,0.26741614
30.6970,20.092330,0.26085763
31.1919,20.092330,0.25440818
31.6869,20.092330,0.24806848
32.1818,20.092330,0.24183926
32.6768,20.092330,0.23572129
33.1717,20.092330,0.22971532
33.6667,20.092330,0.22382205
34.1616,20.092330,0.21804213
34.6566,20.092330,0.21237608
35.1515,20.092330,0.20682431
35.6465,20.092330,0.20138711
36.1414,20.092330,0.19606461
36.6364,20.092330,0.19085679
37.1313,20.092330,0.18576346
37.6263,20.092330,0.18078429
38.1212,20.092330,0.17591878
38.6162,20.092330,0.17116627
39.1111,20.092330,0.16652596
39.6061,20.092330,0.16199689
40.1010,20.092330,0.15757797
40.5960,20.092330,0.15326798
41.0909,20.092330,0.14906558
41.5859,20.092330,0.14496933
42.0808,20.092330,0.14097768
42.5758,20.092330,0.13708898
43.0707,20.092330,0.13330152
43.5657,20.092330,0.12961352
44.0606,20.092330,0.12602314
44.5556,20.092330,0.12252847
45.0505,20.092330,0.11912759
45.5455,20.092330,0.11581852
46.0404,20.092330,0.11259929
46.5354,20.092330,0.10946788
47.0303,20.092330,0.10642228
47.5253,20.092330,0.10346046
48.0202,20.092330,0.10058042
48.5152,20.092330,0.09778015
49.0101,20.092330,0.09505765
49.5051,20.092330,0.09241094
50.0000,20.092330,0.08983807
1.0000,21.544347,1.58255133
1.4949,21.544347,1.51192972
1.9899,21.544347,1.44247061
2.4848,21.544347,1.37546350
2.9798,21.544347,1.31169321
3.4747,21.544347,1.25157162
3.9697,21.544347,1.19525004
4.4646,21.544347,1.14270687
4.9596,21.544347,1.09381193
5.4545,21.544347,1.04837184
5.9495,21.544347,1.00616083
6.4444,21.544347,0.96694093
6.9394,21.544347,0.93047487
7.4343,21.544347,0.89653384
7.9293,21.544347,0.86490187
8.4242,21.544347,0.83537800
8.9192,21.544347,0.80777702
9.4141,21.544347,0.78192935
9.9091,21.544347,0.75768038
10.4040,21.544347,0.73488951
10.8990,21.544347,0.71342911
11.3939,21.544347,0.69318340
11.8889,21.544347,0.67404734
12.3838,21.544347,0.65592566
12.8788,21.544347,0.63873185
13.3737,21.544347,0.62238729
13.8687,21.544347,0.60682050
14.3636,21.544347,0.59196640
14.8586,21.544347,0.57776566
15.3535,21.544347,0.56416417
15.8485,21.544347,0.55111252
16.3434,21.544347,0.53856554
16.8384,21.544347,0.52648197
17.3333,21.544347,0.51482402
17.8283,21.544347,0.50355714
18.3232,21.544347,0.49264974
18.8182,21.544347,0.48207291
19.3131,21.544347,0.47180025
19.8081,21.544347,0.46180765
20.3030,21.544347,0.45207317
20.7980,21.544347,0.44257683
21.2929,21.544347,0.43330053
21.7879,21.544347,0.42422789
22.2828,21.544347,0.41534415
22.7778,21.544347,0.40663607
23.2727,21.544347,0.39809185
23.7677,21.544347,0.38970099
24.2626,21.544347,0.38145427
24.7576,21.544347,0.37334360
25.2525,21.544347,0.36536201
25.7475,21.544347,0.35750350
26.2424,21.544347,0.34976302
26.7374,21.544347,0.34213636
27.2323,21.544347,0.33462011
27.7273,21.544347,0.32721155
28.2222,21.544347,0.31990862
28.7172,21.544347,0.31270979
29.2121,21.544347,0.30561407
29.7071,21.544347,0.29862087
30.2020,21.544347,0.29173000
30.6970,21.544347,0.28494155
31.1919,21.544347,0.27825589
31.6869,21.544347,0.27167357
32.1818,21.544347,0.26519529
32.6768,21.544347,0.25882185
33.1717,21.544347,0.25255410
33.6667,21.544347,0.24639292
34.1616,21.544347,0.24033917
34.6566,21.544347,0.23439367
35.1515,21.544347,0.22855714
35.6465,21.544347,0.22283025
36.1414,21.544347,0.21721351
36.6364,21.544347,0.21170733
37.1313,21.544347,0.20631199
37.6263,21.544347,0.20102760
38.1212,21.544347,0.19585414
38.6162,21.544347,0.19079142
39.1111,21.544347,0.18583911
39.6061,21.544347,0.18099672
40.1010,21.544347,0.17626362
40.5960,21.544347,0.17163904
41.0909,21.544347,0.16712208
41.5859,21.544347,0.16271169
42.0808,21.544347,0.15840672
42.5758,21.544347,0.15420592
43.0707,21.544347,0.15010791
43.5657,21.544347,0.14611124
44.0606,21.544347,0.14221437
44.5556,21.544347,0.13841569
45.0505,21.544347,0.13471353
45.5455,21.544347,0.13110616
46.0404,21.544347,0.12759180
46.5354,21.544347,0.12416864
47.0303,21.544347,0.12083483
47.5253,21.544347,0.11758852
48.0202,21.544347,0.11442781
48.5152,21.544347,0.11135081
49.0101,21.544347,0.10835563
49.5051,21.544347,0.10544037
50.0000,21.544347,0.10260314
1.0000,23.101297,1.59229073
1.4949,23.101297,1.52651511
1.9899,23.101297,1.46149563
2.4848,23.101297,1.39838267
2.9798,23.101297,1.33791645
3.4747,23.101297,1.28052346
3.9697,23.101297,1.22640227
4.4646,23.101297,1.17559315
4.9596,23.101297,1.12803141
5.4545,23.101297,1.08358638
5.9495,23.101297,1.04208914
6.4444,23.101297,1.00335158
6.9394,23.101297,0.96717910
7.4343,23.101297,0.93337894
7.9293,23.101297,0.90176520
8.4242,23.101297,0.87216188
8.9192,23.101297,0.84440437
9.4141,23.101297,0.81834000
9.9091,23.101297,0.79382804
10.4040,23.101297,0.77073926
10.8990,23.101297,0.74895530
11.3939,23.101297,0.72836795
11.8889,23.101297,0.70887838
12.3838,23.101297,0.69039631
12.8788,23.101297,0.67283930
13.3737,23.101297,0.65613204
13.8687,23.101297,0.64020567
14.3636,23.101297,0.62499723
14.8586,23.101297,0.61044903
15.3535,23.101297,0.59650826
15.8485,23.101297,0.58312648
16.3434,23.101297,0.57025923
16.8384,23.101297,0.55786571
17.3333,23.101297,0.54590845
17.8283,23.101297,0.53435300
18.3232,23.101297,0.52316773
18.8182,23.101297,0.51232358
19.3131,23.101297,0.50179389
19.8081,23.101297,0.49155418
20.3030,23.101297,0.48158204
20.7980,23.101297,0.47185694
21.2929,23.101297,0.46236018
21.7879,23.101297,0.45307469
22.2828,23.101297,0.44398499
22.7778,23.101297,0.43507706
23.2727,23.101297,0.42633828
23.7677,23.101297,0.41775732
24.2626,23.101297,0.40932407
24.7576,23.101297,0.40102958
25.2525,23.101297,0.39286598
25.7475,23.101297,0.38482641
26.2424,23.101297,0.37690495
26.7374,23.101297,0.36909656
27.2323,23.101297,0.36139701
27.7273,23.101297,0.35380283
28.2222,23.101297,0.34631122
28.7172,23.101297,0.33892001
29.2121,23.101297,0.33162757
29.7071,23.101297,0.32443281
30.2020,23.101297,0.31733504
30.6970,23.101297,0.31033397
31.1919,23.101297,0.30342963
31.6869,23.101297,0.29662232
32.1818,23.101297,0.28991258
32.6768,23.101297,0.28330111
33.1717,23.101297,0.27678872
33.6667,23.101297,0.27037633
34.1616,23.101297,0.26406491
34.6566,23.101297,0.25785543
35.1515,23.101297,0.25174885
35.6465,23.101297,0.24574607
36.1414,23.101297,0.23984795
36.6364,23.101297,0.23405524
37.1313,23.101297,0.22836859
37.6263,23.101297,0.22278852
38.1212,23.101297,0.21731543
38.6162,23.101297,0.21194959
39.1111,23.101297,0.20669111
39.6061,23.101297,0.20153997
40.1010,23.101297,0.19649600
40.5960,23.101297,0.19155887
41.0909,23.101297,0.18672813
41.5859,23.101297,0.18200317
42.0808,23.101297,0.17738329
42.5758,23.101297,0.17286761
43.0707,23.101297,0.16845516
43.5657,23.101297,0.16414488
44.0606,23.101297,0.15993557
44.5556,23.101297,0.15582595
45.0505,23.101297,0.15181467
45.5455,23.101297,0.14790028
46.0404,23.101297,0.14408128
46.5354,23.101297,0.14035611
47.0303,23.101297,0.13672314
47.5253,23.101297,0.13318072
48.0202,23.101297,0.12972714
48.5152,23.101297,0.12636069
49.0101,23.101297,0.12307960
49.5051,23.101297,0.11988212
50.0000,23.101297,0.11676647
1.0000,24.770764,1.60134666
1.4949,24.770764,1.54012875
1.9899,24.770764,1.47934896
2.4848,24.770764,1.42002364
2.9798,24.770764,1.36283823
3.4747,24.770764,1.30821715
3.9697,24.770764,1.25638844
4.4646,24.770764,1.20743831
4.9596,24.770764,1.16135438
5.4545,24.770764,1.11805861
5.9495,24.770764,1.07743160
6.4444,24.770764,1.03932991
6.9394,24.770764,1.00359825
7.4343,24.770764,0.97007778
7.9293,24.770764,0.93861155
8.4242,24.770764,0.90904803
8.9192,24.770764,0.88124313
9.4141,24.770764,0.85506140
9.9091,24.770764,0.83037642
10.4040,24.770764,0.80707088
10.8990,24.770764,0.78503634
11.3939,24.770764,0.76417279
11.8889,24.770764,0.74438819
12.3838,24.770764,0.72559788
12.8788,24.770764,0.70772409
13.3737,24.770764,0.69069530
13.8687,24.770764,0.67444582
14.3636,24.770764,0.65891523
14.8586,24.770764,0.64404796
15.3535,24.770764,0.62979285
15.8485,24.770764,0.61610280
16.3434,24.770764,0.60293442
16.8384,24.770764,0.59024768
17.3333,24.770764,0.57800569
17.8283,24.770764,0.56617441
18.3232,24.770764,0.55472244
18.8182,24.770764,0.54362079
19.3131,24.770764,0.53284276
19.8081,24.770764,0.52236371
20.3030,24.770764,0.51216098
20.7980,24.770764,0.50221371
21.2929,24.770764,0.49250273
21.7879,24.770764,0.48301051
22.2828,24.770764,0.47372097
22.7778,24.770764,0.46461947
23.2727,24.770764,0.45569272
23.7677,24.770764,0.44692867
24.2626,24.770764,0.43831646
24.7576,24.770764,0.42984635
25.2525,24.770764,0.42150969
25.7475,24.770764,0.41329879
26.2424,24.770764,0.40520693
26.7374,24.770764,0.39722827
27.2323,24.770764,0.38935778
27.7273,24.770764,0.38159122
28.2222,24.770764,0.37392505
28.7172,24.770764,0.36635641
29.2121,24.770764,0.35888301
29.7071,24.770764,0.35150314
30.2020,24.770764,0.34421557
30.6970,24.770764,0.33701951
31.1919,24.770764,0.32991457
31.6869,24.770764,0.32290069
32.1818,24.770764,0.31597810
32.6768,24.770764,0.30914727
33.1717,24.770764,0.30240888
33.6667,24.770764,0.29576375
34.1616,24.770764,0.28921282
34.6566,24.770764,0.28275710
35.1515,24.770764,0.27639765
35.6465,24.770764,0.27013553
36.1414,24.770764,0.26397181
36.6364,24.770764,0.25790748
37.1313,24.770764,0.25194348
37.6263,24.770764,0.24608069
38.1212,24.770764,0.24031985
38.6162,24.770764,0.23466162
39.1111,24.770764,0.22910653
39.6061,24.770764,0.22365497
40.1010,24.770764,0.21830720
40.5960,24.770764,0.21306336
41.0909,24.770764,0.20792341
41.5859,24.770764,0.20288721
42.0808,24.770764,0.19795447
42.5758,24.770764,0.19312477
43.0707,24.770764,0.18839755
43.5657,24.770764,0.18377213
44.0606,24.770764,0.17924773
44.5556,24.770764,0.17482344
45.0505,24.770764,0.17049825
45.5455,24.770764,0.16627107
46.0404,24.770764,0.16214070
46.5354,24.770764,0.15810589
47.0303,24.770764,0.15416528
47.5253,24.770764,0.15031748
48.0202,24.770764,0.14656103
48.5152,24.770764,0.14289441
49.0101,24.770764,0.13931608
49.5051,24.770764,0.13582445
50.0000,24.770764,0.13241791
1.0000,26.560878,1.60976423
1.4949,26.560878,1.55282338
1.9899,26.560878,1.49607621
2.4848,26.560878,1.44041307
2.9798,26.560878,1.38645910
3.4747,26.560878,1.33462436
3.9697,26.560878,1.28515198
4.4646,26.560878,1.23816025
4.9596,26.560878,1.19367716
5.4545,26.560878,1.15166764
5.9495,26.560878,1.11205433
6.4444,26.560878,1.07473299
6.9394,26.560878,1.03958376
7.4343,26.560878,1.00647907
7.9293,26.560878,0.97528926
8.4242,26.560878,0.94588629
8.9192,26.560878,0.91814618
9.4141,26.560878,0.89195056
9.9091,26.560878,0.86718752
10.4040,26.560878,0.84375199
10.8990,26.560878,0.82154582
11.3939,26.560878,0.80047771
11.8889,26.560878,0.78046291
12.3838,26.560878,0.76142290
12.8788,26.560878,0.74328501
13.3737,26.560878,0.72598207
13.8687,26.560878,0.70945196
14.3636,26.560878,0.69363726
14.8586,26.560878,0.67848489
15.3535,26.560878,0.66394575
15.8485,26.560878,0.64997444
16.3434,26.560878,0.63652892
16.8384,26.560878,0.62357030
17.3333,26.560878,0.61106252
17.8283,26.560878,0.59897222
18.3232,26.560878,0.58726848
18.8182,26.560878,0.57592264
19.3131,26.560878,0.56490819
19.8081,26.560878,0.55420054
20.3030,26.560878,0.54377698
20.7980,26.560878,0.53361650
21.2929,26.560878,0.52369970
21.7879,26.560878,0.51400870
22.2828,26.560878,0.50452704
22.7778,26.560878,0.49523961
23.2727,26.560878,0.48613258
23.7677,26.560878,0.47719333
24.2626,26.560878,0.46841037
24.7576,26.560878,0.45977331
25.2525,26.560878,0.45127278
25.7475,26.560878,0.44290040
26.2424,26.560878,0.43464869
26.7374,26.560878,0.42651107
27.2323,26.560878,0.41848178
27.7273,26.560878,0.41055582
28.2222,26.560878,0.40272893
28.7172,26.560878,0.39499753
29.2121,26.560878,0.38735868
29.7071,26.560878,0.37981000
30.2020,26.560878,0.37234966
30.6970,26.560878,0.36497633
31.1919,26.560878,0.35768909
31.6869,26.560878,0.35048744
32.1818,26.560878,0.34337121
32.6768,26.560878,0.33634055
33.1717,26.560878,0.32939585
33.6667,26.560878,0.32253774
34.1616,26.560878,0.31576701
34.6566,26.560878,0.30908458
35.1515,26.560878,0.30249151
35.6465,26.560878,0.29598888
36.1414,26.560878,0.28957784
36.6364,26.560878,0.28325956
37.1313,26.560878,0.27703515
37.6263,26.560878,0.27090573
38.1212,26.560878,0.26487232
38.6162,26.560878,0.25893590
39.1111,26.560878,0.25309732
39.6061,26.560878,0.24735736
40.1010,26.560878,0.24171666
40.5960,26.560878,0.23617576
41.0909,26.560878,0.23073506
41.5859,26.560878,0.22539482
42.0808,26.560878,0.22015519
42.5758,26.560878,0.21501617
43.0707,26.560878,0.20997763
43.5657,26.560878,0.20503932
44.0606,26.560878,0.20020086
44.5556,26.560878,0.19546175
45.0505,26.560878,0.19082137
45.5455,26.560878,0.18627898
46.0404,26.560878,0.18183377
46.5354,26.560878,0.17748481
47.0303,26.560878,0.17323108
47.5253,26.560878,0.16907148
48.0202,26.560878,0.16500483
48.5152,26.560878,0.16102991
49.0101,26.560878,0.15714539
49.5051,26.560878,0.15334994
50.0000,26.560878,0.14964214
1.0000,28.480359,1.61758638
1.4949,28.480359,1.56465143
1.9899,28.480359,1.51172630
2.4848,28.480359,1.45958522
2.9798,28.480359,1.40879105
3.4747,28.480359,1.35973095
3.9697,28.480359,1.31265188
4.4646,28.480359,1.26769259
4.9596,28.480359,1.22491088
5.4545,28.480359,1.18430564
5.9495,28.480359,1.14583431
6.4444,28.480359,1.10942625
6.9394,28.480359,1.07499279
7.4343,28.480359,1.04243467
7.9293,28.480359,1.01164738
8.4242,28.480359,0.98252499
8.9192,28.480359,0.95496282
9.4141,28.480359,0.92885916
9.9091,28.480359,0.90411643
10.4040,28.480359,0.88064187
10.8990,28.480359,0.85834787
11.3939,28.480359,0.83715211
11.8889,28.480359,0.81697748
12.3838,28.480359,0.79775198
12.8788,28.480359,0.77940852
13.3737,28.480359,0.76188459
13.8687,28.480359,0.74512207
14.3636,28.480359,0.72906695
14.8586,28.480359,0.71366897
15.3535,28.480359,0.69888147
15.8485,28.480359,0.68466105
16.3434,28.480359,0.67096736
16.8384,28.480359,0.65776290
17.3333,28.480359,0.64501277
17.8283,28.480359,0.63268453
18.3232,28.480359,0.62074798
18.8182,28.480359,0.60917504
19.3131,28.480359,0.59793960
19.8081,28.480359,0.58701735
20.3030,28.480359,0.57638573
20.7980,28.480359,0.56602377
21.2929,28.480359,0.55591202
21.7879,28.480359,0.54603244
22.2828,28.480359,0.53636835
22.7778,28.480359,0.52690435
23.2727,28.480359,0.51762621
23.7677,28.480359,0.50852090
24.2626,28.480359,0.49957643
24.7576,28.480359,0.49078187
25.2525,28.480359,0.48212728
25.7475,28.480359,0.47360366
26.2424,28.480359,0.46520290
26.7374,28.480359,0.45691775
27.2323,28.480359,0.44874175
27.7273,28.480359,0.44066924
28.2222,28.480359,0.43269526
28.7172,28.480359,0.42481555
29.2121,28.480359,0.41702650
29.7071,28.480359,0.40932507
30.2020,28.480359,0.40170882
30.6970,28.480359,0.39417580
31.1919,28.480359,0.38672456
31.6869,28.480359,0.37935407
32.1818,28.480359,0.37206371
32.6768,28.480359,0.36485318
33.1717,28.480359,0.35772254
33.6667,28.480359,0.35067208
34.1616,28.480359,0.34370236
34.6566,28.480359,0.33681410
35.1515,28.480359,0.33000821
35.6465,28.480359,0.32328572
36.1414,28.480359,0.31664774
36.6364,28.480359,0.31009546
37.1313,28.480359,0.30363011
37.6263,28.480359,0.29725291
38.1212,28.480359,0.29096509
38.6162,28.480359,0.28476781
39.1111,28.480359,0.27866222
39.6061,28.480359,0.27264937
40.1010,28.480359,0.26673023
40.5960,28.480359,0.26090567
41.0909,28.480359,0.25517648
41.5859,28.480359,0.24954330
42.0808,28.480359,0.24400668
42.5758,28.480359,0.23856702
43.0707,28.480359,0.23322462
43.5657,28.480359,0.22797963
44.0606,28.480359,0.22283208
44.5556,28.480359,0.21778189
45.0505,28.480359,0.21282885
45.5455,28.480359,0.20797261
46.0404,28.480359,0.20321274
46.5354,28.480359,0.19854868
47.0303,28.480359,0.19397978
47.5253,28.480359,0.18950528
48.0202,28.480359,0.18512433
48.5152,28.480359,0.18083600
49.0101,28.480359,0.17663929
49.5051,28.480359,0.17253311
50.0000,28.480359,0.16851633
1.0000,30.538555,1.62485377
1.4949,30.538555,1.57566442
1.9899,30.538555,1.52635035
2.4848,30.538555,1.47758045
2.9798,30.538555,1.42985599
3.4747,30.538555,1.38353579
3.9697,30.538555,1.33886211
4.4646,30.538555,1.29598478
4.9596,30.538555,1.25498224
5.4545,30.538555,1.21587927
5.9495,30.538555,1.17866130
6.4444,30.538555,1.14328577
6.9394,30.538555,1.10969089
7.4343,30.538555,1.07780238
7.9293,30.538555,1.04753852
8.4242,30.538555,1.01881377
8.9192,30.538555,0.99154154
9.4141,30.538555,0.96563605
9.9091,30.538555,0.94101366
10.4040,30.538555,0.91759372
10.8990,30.538555,0.89529914
11.3939,30.538555,0.87405670
11.8889,30.538555,0.85379715
12.3838,30.538555,0.83445528
12.8788,30.538555,0.81596982
13.3737,30.538555,0.79828329
13.8687,30.538555,0.78134189
14.3636,30.538555,0.76509530
14.8586,30.538555,0.74949646
15.3535,30.538555,0.73450141
15.8485,30.538555,0.72006907
16.3434,30.538555,0.70616107
16.8384,30.538555,0.69274156
17.3333,30.538555,0.67977708
17.8283,30.538555,0.66723633
18.3232,30.538555,0.65509011
18.8182,30.538555,0.64331111
19.3131,30.538555,0.63187384
19.8081,30.538555,0.62075449
20.3030,30.538555,0.60993085
20.7980,30.538555,0.59938217
21.2929,30.538555,0.58908913
21.7879,30.538555,0.57903374
22.2828,30.538555,0.56919924
22.7778,30.538555,0.55957009
23.2727,30.538555,0.55013186
23.7677,30.538555,0.54087121
24.2626,30.538555,0.53177583
24.7576,30.538555,0.52283439
25.2525,30.538555,0.51403648
25.7475,30.538555,0.50537260
26.2424,30.538555,0.49683412
26.7374,30.538555,0.48841322
27.2323,30.538555,0.48010284
27.7273,30.538555,0.47189671
28.2222,30.538555,0.46378925
28.7172,30.538555,0.45577555
29.2121,30.538555,0.44785136
29.7071,30.538555,0.44001304
30.2020,30.538555,0.43225749
30.6970,30.538555,0.42458220
31.1919,30.538555,0.41698511
31.6869,30.538555,0.40946464
32.1818,30.538555,0.40201967
32.6768,30.538555,0.39464942
33.1717,30.538555,0.38735350
33.6667,30.538555,0.38013183
34.1616,30.538555,0.37298460
34.6566,30.538555,0.36591228
35.1515,30.538555,0.35891552
35.6465,30.538555,0.35199515
36.1414,30.538555,0.34515219
36.6364,30.538555,0.33838772
37.1313,30.538555,0.33170296
37.6263,30.538555,0.32509915
38.1212,30.538555,0.31857758
38.6162,30.538555,0.31213957
39.1111,30.538555,0.30578639
39.6061,30.538555,0.29951931
40.1010,30.538555,0.29333955
40.5960,30.538555,0.28724824
41.0909,30.538555,0.28124648
41.5859,30.538555,0.27533523
42.0808,30.538555,0.26951538
42.5758,30.538555,0.26378772
43.0707,30.538555,0.25815290
43.5657,30.538555,0.25261148
44.0606,30.538555,0.24716389
44.5556,30.538555,0.24181044
45.0505,30.538555,0.23655132
45.5455,30.538555,0.23138660
46.0404,30.538555,0.22631622
46.5354,30.538555,0.22134003
47.0303,30.538555,0.21645774
47.5253,30.538555,0.21166897
48.0202,30.538555,0.20697323
48.5152,30.538555,0.20236994
49.0101,30.538555,0.19785842
49.5051,30.538555,0.19343791
