h2_um,E2_Pa,T_abs
13.8687,231.01,0.03813261
14.3636,231.01,0.03491253
14.8586,231.01,0.03195407
15.3535,231.01,0.02923963
15.8485,231.01,0.02675175
16.3434,231.01,0.02447339
16.8384,231.01,0.02238818
17.3333,231.01,0.02048056
17.8283,231.01,0.01873588
18.3232,231.01,0.01714047
18.8182,231.01,0.01568167
19.3131,231.01,0.01434776
19.8081,231.01,0.01312801
20.3030,231.01,0.01201254
20.7980,231.01,0.01099235
21.2929,231.01,0.01005919
21.7879,231.01,0.00920556
22.2828,231.01,0.00842461
22.7778,231.01,0.00771007
23.2727,231.01,0.00705626
23.7677,231.01,0.00645798
24.2626,231.01,0.00591047
24.7576,231.01,0.00540941
25.2525,231.01,0.00495085
25.7475,231.01,0.00453116
26.2424,231.01,0.00414705
26.7374,231.01,0.00379550
27.2323,231.01,0.00347374
27.7273,231.01,0.00317925
28.2222,231.01,0.00290972
28.7172,231.01,0.00266304
29.2121,231.01,0.00243726
29.7071,231.01,0.00223062
30.2020,231.01,0.00204150
30.6970,231.01,0.00186841
31.1919,231.01,0.00170999
31.6869,231.01,0.00156500
32.1818,231.01,0.00143231
32.6768,231.01,0.00131087
33.1717,231.01,0.00119972
33.6667,231.01,0.00109800
34.1616,231.01,0.00100490
34.6566,231.01,0.00091969
35.1515,231.01,0.00084171
35.6465,231.01,0.00077034
36.1414,231.01,0.00070503
36.6364,231.01,0.00064525
37.1313,231.01,0.00059054
37.6263,231.01,0.00054047
38.1212,231.01,0.00049464
38.6162,231.01,0.00045270
39.1111,231.01,0.00041432
39.6061,231.01,0.00037919
40.1010,231.01,0.00034704
40.5960,231.01,0.00031761
41.0909,231.01,0.00029068
41.5859,231.01,0.00026604
42.0808,231.01,0.00024348
42.5758,231.01,0.00022283
43.0707,231.01,0.00020394
43.5657,231.01,0.00018665
44.0606,231.01,0.00017082
44.5556,231.01,0.00015634
45.0505,231.01,0.00014308
45.5455,231.01,0.00013095
46.0404,231.01,0.00011985
46.5354,231.01,0.00010969
47.0303,231.01,0.00010039
47.5253,231.01,0.00009187
48.0202,231.01,0.00008408
48.5152,231.01,0.00007696
49.0101,231.01,0.00007043
49.5051,231.01,0.00006446
50.0000,231.01,0.00005899
1.0000,253.54,0.67451329
1.4949,253.54,0.49611386
1.9899,253.54,0.39128118
2.4848,253.54,0.32287065
2.9798,253.54,0.27481058
3.4747,253.54,0.23916718
3.9697,253.54,0.21160449
4.4646,253.54,0.18956073
4.9596,253.54,0.17142765
5.4545,253.54,0.15614639
5.9495,253.54,0.14299348
6.4444,253.54,0.13146067
6.9394,253.54,0.12118406
7.4343,253.54,0.11190028
7.9293,253.54,0.10341826
8.4242,253.54,0.09560005
8.9192,253.54,0.08834713
9.4141,253.54,0.08159012
9.9091,253.54,0.07528073
10.4040,253.54,0.06938535
10.8990,253.54,0.06388002
11.3939,253.54,0.05874649
11.8889,253.54,0.05396943
12.3838,253.54,0.04953445
12.8788,253.54,0.04542700
13.3737,253.54,0.04163179
13.8687,253.54,0.03813262
14.3636,253.54,0.03491253
14.8586,253.54,0.03195407
15.3535,253.54,0.02923964
15.8485,253.54,0.02675175
16.3434,253.54,0.02447339
16.8384,253.54,0.02238818
17.3333,253.54,0.02048056
17.8283,253.54,0.01873588
18.3232,253.54,0.01714048
18.8182,253.54,0.01568167
19.3131,253.54,0.01434777
19.8081,253.54,0.01312801
20.3030,253.54,0.01201254
20.7980,253.54,0.01099235
21.2929,253.54,0.01005919
21.7879,253.54,0.00920556
22.2828,253.54,0.00842461
22.7778,253.54,0.00771008
23.2727,253.54,0.00705627
23.7677,253.54,0.00645798
24.2626,253.54,0.00591047
24.7576,253.54,0.00540941
25.2525,253.54,0.00495085
25.7475,253.54,0.00453116
26.2424,253.54,0.00414705
26.7374,253.54,0.00379550
27.2323,253.54,0.00347374
27.7273,253.54,0.00317925
28.2222,253.54,0.00290972
28.7172,253.54,0.00266304
29.2121,253.54,0.00243726
29.7071,253.54,0.00223062
30.2020,253.54,0.00204150
30.6970,253.54,0.00186841
31.1919,253.54,0.00170999
31.6869,253.54,0.00156501
32.1818,253.54,0.00143231
32.6768,253.54,0.00131087
33.1717,253.54,0.00119972
33.6667,253.54,0.00109800
34.1616,253.54,0.00100490
34.6566,253.54,0.00091969
35.1515,253.54,0.00084171
35.6465,253.54,0.00077034
36.1414,253.54,0.00070503
36.6364,253.54,0.00064525
37.1313,253.54,0.00059054
37.6263,253.54,0.00054047
38.1212,253.54,0.00049464
38.6162,253.54,0.00045270
39.1111,253.54,0.00041432
39.6061,253.54,0.00037919
40.1010,253.54,0.00034704
40.5960,253.54,0.00031761
41.0909,253.54,0.00029068
41.5859,253.54,0.00026604
42.0808,253.54,0.00024348
42.5758,253.54,0.00022283
43.0707,253.54,0.00020394
43.5657,253.54,0.00018665
44.0606,253.54,0.00017082
44.5556,253.54,0.00015634
45.0505,253.54,0.00014308
45.5455,253.54,0.00013095
46.0404,253.54,0.00011985
46.5354,253.54,0.00010969
47.0303,253.54,0.00010039
47.5253,253.54,0.00009187
48.0202,253.54,0.00008408
48.5152,253.54,0.00007696
49.0101,253.54,0.00007043
49.5051,253.54,0.00006446
50.0000,253.54,0.00005899
1.0000,278.26,0.67451328
1.4949,278.26,0.49611385
1.9899,278.26,0.39128118
2.4848,278.26,0.32287065
2.9798,278.26,0.27481058
3.4747,278.26,0.23916718
3.9697,278.26,0.21160449
4.4646,278.26,0.18956073
4.9596,278.26,0.17142765
5.4545,278.26,0.15614639
5.9495,278.26,0.14299348
6.4444,278.26,0.13146067
6.9394,278.26,0.12118406
7.4343,278.26,0.11190028
7.9293,278.26,0.10341826
8.4242,278.26,0.09560005
8.9192,278.26,0.08834714
9.4141,278.26,0.08159013
9.9091,278.26,0.07528073
10.4040,278.26,0.06938536
10.8990,278.26,0.06388003
11.3939,278.26,0.05874650
11.8889,278.26,0.05396943
12.3838,278.26,0.04953445
12.8788,278.26,0.04542701
13.3737,278.26,0.04163180
13.8687,278.26,0.03813262
14.3636,278.26,0.03491253
14.8586,278.26,0.03195408
15.3535,278.26,0.02923964
15.8485,278.26,0.02675176
16.3434,278.26,0.02447340
16.8384,278.26,0.02238819
17.3333,278.26,0.02048056
17.8283,278.26,0.01873588
18.3232,278.26,0.01714048
18.8182,278.26,0.01568167
19.3131,278.26,0.01434777
19.8081,278.26,0.01312801
20.3030,278.26,0.01201254
20.7980,278.26,0.01099235
21.2929,278.26,0.01005919
21.7879,278.26,0.00920557
22.2828,278.26,0.00842461
22.7778,278.26,0.00771008
23.2727,278.26,0.00705627
23.7677,278.26,0.00645798
24.2626,278.26,0.00591047
24.7576,278.26,0.00540942
25.2525,278.26,0.00495085
25.7475,278.26,0.00453116
26.2424,278.26,0.00414705
26.7374,278.26,0.00379550
27.2323,278.26,0.00347374
27.7273,278.26,0.00317925
28.2222,278.26,0.00290972
28.7172,278.26,0.00266304
29.2121,278.26,0.00243726
29.7071,278.26,0.00223062
30.2020,278.26,0.00204150
30.6970,278.26,0.00186841
31.1919,278.26,0.00170999
31.6869,278.26,0.00156501
32.1818,278.26,0.00143231
32.6768,278.26,0.00131087
33.1717,278.26,0.00119972
33.6667,278.26,0.00109800
34.1616,278.26,0.00100490
34.6566,278.26,0.00091969
35.1515,278.26,0.00084171
35.6465,278.26,0.00077034
36.1414,278.26,0.00070503
36.6364,278.26,0.00064525
37.1313,278.26,0.00059054
37.6263,278.26,0.00054047
38.1212,278.26,0.00049464
38.6162,278.26,0.00045270
39.1111,278.26,0.00041432
39.6061,278.26,0.00037919
40.1010,278.26,0.00034704
40.5960,278.26,0.00031761
41.0909,278.26,0.00029068
41.5859,278.26,0.00026604
42.0808,278.26,0.00024348
42.5758,278.26,0.00022283
43.0707,278.26,0.00020394
43.5657,278.26,0.00018665
44.0606,278.26,0.00017082
44.5556,278.26,0.00015634
45.0505,278.26,0.00014308
45.5455,278.26,0.00013095
46.0404,278.26,0.00011985
46.5354,278.26,0.00010969
47.0303,278.26,0.00010039
47.5253,278.26,0.00009187
48.0202,278.26,0.00008408
48.5152,278.26,0.00007696
49.0101,278.26,0.00007043
49.5051,278.26,0.00006446
50.0000,278.26,0.00005899
1.0000,305.39,0.67451326
1.4949,305.39,0.49611384
1.9899,305.39,0.39128117
2.4848,305.39,0.32287065
2.9798,305.39,0.27481058
3.4747,305.39,0.23916718
3.9697,305.39,0.21160449
4.4646,305.39,0.18956074
4.9596,305.39,0.17142766
5.4545,305.39,0.15614640
5.9495,305.39,0.14299348
6.4444,305.39,0.13146068
6.9394,305.39,0.12118407
7.4343,305.39,0.11190029
7.9293,305.39,0.10341827
8.4242,305.39,0.09560006
8.9192,305.39,0.08834714
9.4141,305.39,0.08159013
9.9091,305.39,0.07528074
10.4040,305.39,0.06938537
10.8990,305.39,0.06388003
11.3939,305.39,0.05874651
11.8889,305.39,0.05396944
12.3838,305.39,0.04953446
12.8788,305.39,0.04542701
13.3737,305.39,0.04163180
13.8687,305.39,0.03813263
14.3636,305.39,0.03491254
14.8586,305.39,0.03195408
15.3535,305.39,0.02923964
15.8485,305.39,0.02675176
16.3434,305.39,0.02447340
16.8384,305.39,0.02238819
17.3333,305.39,0.02048057
17.8283,305.39,0.01873589
18.3232,305.39,0.01714048
18.8182,305.39,0.01568168
19.3131,305.39,0.01434777
19.8081,305.39,0.01312801
20.3030,305.39,0.01201255
20.7980,305.39,0.01099235
21.2929,305.39,0.01005920
21.7879,305.39,0.00920557
22.2828,305.39,0.00842461
22.7778,305.39,0.00771008
23.2727,305.39,0.00705627
23.7677,305.39,0.00645798
24.2626,305.39,0.00591048
24.7576,305.39,0.00540942
25.2525,305.39,0.00495085
25.7475,305.39,0.00453116
26.2424,305.39,0.00414705
26.7374,305.39,0.00379550
27.2323,305.39,0.00347374
27.7273,305.39,0.00317925
28.2222,305.39,0.00290972
28.7172,305.39,0.00266304
29.2121,305.39,0.00243726
29.7071,305.39,0.00223062
30.2020,305.39,0.00204150
30.6970,305.39,0.00186841
31.1919,305.39,0.00170999
31.6869,305.39,0.00156501
32.1818,305.39,0.00143231
32.6768,305.39,0.00131087
33.1717,305.39,0.00119972
33.6667,305.39,0.00109800
34.1616,305.39,0.00100490
34.6566,305.39,0.00091969
35.1515,305.39,0.00084171
35.6465,305.39,0.00077034
36.1414,305.39,0.00070503
36.6364,305.39,0.00064525
37.1313,305.39,0.00059054
37.6263,305.39,0.00054047
38.1212,305.39,0.00049464
38.6162,305.39,0.00045270
39.1111,305.39,0.00041432
39.6061,305.39,0.00037919
40.1010,305.39,0.00034704
40.5960,305.39,0.00031761
41.0909,305.39,0.00029068
41.5859,305.39,0.00026604
42.0808,305.39,0.00024348
42.5758,305.39,0.00022283
43.0707,305.39,0.00020394
43.5657,305.39,0.00018665
44.0606,305.39,0.00017082
44.5556,305.39,0.00015634
45.0505,305.39,0.00014308
45.5455,305.39,0.00013095
46.0404,305.39,0.00011985
46.5354,305.39,0.00010969
47.0303,305.39,0.00010039
47.5253,305.39,0.00009187
48.0202,305.39,0.00008408
48.5152,305.39,0.00007696
49.0101,305.39,0.00007043
49.5051,305.39,0.00006446
50.0000,305.39,0.00005899
1.0000,335.16,0.67451324
1.4949,335.16,0.49611383
1.9899,335.16,0.39128116
2.4848,335.16,0.32287064
2.9798,335.16,0.27481058
3.4747,335.16,0.23916718
3.9697,335.16,0.21160450
4.4646,335.16,0.18956074
4.9596,335.16,0.17142766
5.4545,335.16,0.15614640
5.9495,335.16,0.14299349
6.4444,335.16,0.13146069
6.9394,335.16,0.12118408
7.4343,335.16,0.11190030
7.9293,335.16,0.10341828
8.4242,335.16,0.09560007
8.9192,335.16,0.08834715
9.4141,335.16,0.08159014
9.9091,335.16,0.07528075
10.4040,335.16,0.06938537
10.8990,335.16,0.06388004
11.3939,335.16,0.05874651
11.8889,335.16,0.05396944
12.3838,335.16,0.04953447
12.8788,335.16,0.04542702
13.3737,335.16,0.04163181
13.8687,335.16,0.03813263
14.3636,335.16,0.03491254
14.8586,335.16,0.03195409
15.3535,335.16,0.02923965
15.8485,335.16,0.02675177
16.3434,335.16,0.02447341
16.8384,335.16,0.02238819
17.3333,335.16,0.02048057
17.8283,335.16,0.01873589
18.3232,335.16,0.01714048
18.8182,335.16,0.01568168
19.3131,335.16,0.01434777
19.8081,335.16,0.01312802
20.3030,335.16,0.01201255
20.7980,335.16,0.01099235
21.2929,335.16,0.01005920
21.7879,335.16,0.00920557
22.2828,335.16,0.00842461
22.7778,335.16,0.00771008
23.2727,335.16,0.00705627
23.7677,335.16,0.00645798
24.2626,335.16,0.00591048
24.7576,335.16,0.00540942
25.2525,335.16,0.00495085
25.7475,335.16,0.00453116
26.2424,335.16,0.00414705
26.7374,335.16,0.00379550
27.2323,335.16,0.00347374
27.7273,335.16,0.00317925
28.2222,335.16,0.00290972
28.7172,335.16,0.00266304
29.2121,335.16,0.00243726
29.7071,335.16,0.00223062
30.2020,335.16,0.00204150
30.6970,335.16,0.00186841
31.1919,335.16,0.00170999
31.6869,335.16,0.00156501
32.1818,335.16,0.00143231
32.6768,335.16,0.00131087
33.1717,335.16,0.00119972
33.6667,335.16,0.00109800
34.1616,335.16,0.00100490
34.6566,335.16,0.00091969
35.1515,335.16,0.00084171
35.6465,335.16,0.00077034
36.1414,335.16,0.00070503
36.6364,335.16,0.00064525
37.1313,335.16,0.00059054
37.6263,335.16,0.00054047
38.1212,335.16,0.00049464
38.6162,335.16,0.00045270
39.1111,335.16,0.00041432
39.6061,335.16,0.00037919
40.1010,335.16,0.00034704
40.5960,335.16,0.00031761
41.0909,335.16,0.00029068
41.5859,335.16,0.00026604
42.0808,335.16,0.00024348
42.5758,335.16,0.00022283
43.0707,335.16,0.00020394
43.5657,335.16,0.00018665
44.0606,335.16,0.00017082
44.5556,335.16,0.00015634
45.0505,335.16,0.00014308
45.5455,335.16,0.00013095
46.0404,335.16,0.00011985
46.5354,335.16,0.00010969
47.0303,335.16,0.00010039
47.5253,335.16,0.00009187
48.0202,335.16,0.00008408
48.5152,335.16,0.00007696
49.0101,335.16,0.00007043
49.5051,335.16,0.00006446
50.0000,335.16,0.00005899
1.0000,367.84,0.67451321
1.4949,367.84,0.49611381
1.9899,367.84,0.39128116
2.4848,367.84,0.32287064
2.9798,367.84,0.27481058
3.4747,367.84,0.23916718
3.9697,367.84,0.21160450
4.4646,367.84,0.18956074
4.9596,367.84,0.17142767
5.4545,367.84,0.15614641
5.9495,367.84,0.14299350
6.4444,367.84,0.13146069
6.9394,367.84,0.12118408
7.4343,367.84,0.11190030
7.9293,367.84,0.10341828
8.4242,367.84,0.09560008
8.9192,367.84,0.08834716
9.4141,367.84,0.08159015
9.9091,367.84,0.07528076
10.4040,367.84,0.06938538
10.8990,367.84,0.06388005
11.3939,367.84,0.05874652
11.8889,367.84,0.05396945
12.3838,367.84,0.04953447
12.8788,367.84,0.04542703
13.3737,367.84,0.04163181
13.8687,367.84,0.03813264
14.3636,367.84,0.03491255
14.8586,367.84,0.03195409
15.3535,367.84,0.02923965
15.8485,367.84,0.02675177
16.3434,367.84,0.02447341
16.8384,367.84,0.02238820
17.3333,367.84,0.02048057
17.8283,367.84,0.01873589
18.3232,367.84,0.01714049
18.8182,367.84,0.01568168
19.3131,367.84,0.01434778
19.8081,367.84,0.01312802
20.3030,367.84,0.01201255
20.7980,367.84,0.01099236
21.2929,367.84,0.01005920
21.7879,367.84,0.00920557
22.2828,367.84,0.00842462
22.7778,367.84,0.00771008
23.2727,367.84,0.00705627
23.7677,367.84,0.00645799
24.2626,367.84,0.00591048
24.7576,367.84,0.00540942
25.2525,367.84,0.00495085
25.7475,367.84,0.00453117
26.2424,367.84,0.00414705
26.7374,367.84,0.00379550
27.2323,367.84,0.00347374
27.7273,367.84,0.00317925
28.2222,367.84,0.00290972
28.7172,367.84,0.00266304
29.2121,367.84,0.00243726
29.7071,367.84,0.00223062
30.2020,367.84,0.00204150
30.6970,367.84,0.00186841
31.1919,367.84,0.00170999
31.6869,367.84,0.00156501
32.1818,367.84,0.00143231
32.6768,367.84,0.00131087
33.1717,367.84,0.00119972
33.6667,367.84,0.00109800
34.1616,367.84,0.00100490
34.6566,367.84,0.00091969
35.1515,367.84,0.00084171
35.6465,367.84,0.00077034
36.1414,367.84,0.00070503
36.6364,367.84,0.00064525
37.1313,367.84,0.00059054
37.6263,367.84,0.00054047
38.1212,367.84,0.00049464
38.6162,367.84,0.00045270
39.1111,367.84,0.00041432
39.6061,367.84,0.00037919
40.1010,367.84,0.00034704
40.5960,367.84,0.00031761
41.0909,367.84,0.00029068
41.5859,367.84,0.00026604
42.0808,367.84,0.00024348
42.5758,367.84,0.00022283
43.0707,367.84,0.00020394
43.5657,367.84,0.00018665
44.0606,367.84,0.00017082
44.5556,367.84,0.00015634
45.0505,367.84,0.00014308
45.5455,367.84,0.00013095
46.0404,367.84,0.00011985
46.5354,367.84,0.00010969
47.0303,367.84,0.00010039
47.5253,367.84,0.00009187
48.0202,367.84,0.00008408
48.5152,367.84,0.00007696
49.0101,367.84,0.00007043
49.5051,367.84,0.00006446
50.0000,367.84,0.00005899
1.0000,403.70,0.67451319
1.4949,403.70,0.49611380
1.9899,403.70,0.39128115
2.4848,403.70,0.32287064
2.9798,403.70,0.27481058
3.4747,403.70,0.23916718
3.9697,403.70,0.21160450
4.4646,403.70,0.18956074
4.9596,403.70,0.17142767
5.4545,403.70,0.15614641
5.9495,403.70,0.14299350
6.4444,403.70,0.13146070
6.9394,403.70,0.12118409
7.4343,403.70,0.11190031
7.9293,403.70,0.10341829
8.4242,403.70,0.09560008
8.9192,403.70,0.08834717
9.4141,403.70,0.08159016
9.9091,403.70,0.07528076
10.4040,403.70,0.06938539
10.8990,403.70,0.06388006
11.3939,403.70,0.05874653
11.8889,403.70,0.05396946
12.3838,403.70,0.04953448
12.8788,403.70,0.04542703
13.3737,403.70,0.04163182
13.8687,403.70,0.03813265
14.3636,403.70,0.03491256
14.8586,403.70,0.03195410
15.3535,403.70,0.02923966
15.8485,403.70,0.02675178
16.3434,403.70,0.02447341
16.8384,403.70,0.02238820
17.3333,403.70,0.02048058
17.8283,403.70,0.01873590
18.3232,403.70,0.01714049
18.8182,403.70,0.01568169
19.3131,403.70,0.01434778
19.8081,403.70,0.01312802
20.3030,403.70,0.01201255
20.7980,403.70,0.01099236
21.2929,403.70,0.01005920
21.7879,403.70,0.00920557
22.2828,403.70,0.00842462
22.7778,403.70,0.00771009
23.2727,403.70,0.00705627
23.7677,403.70,0.00645799
24.2626,403.70,0.00591048
24.7576,403.70,0.00540942
25.2525,403.70,0.00495085
25.7475,403.70,0.00453117
26.2424,403.70,0.00414706
26.7374,403.70,0.00379550
27.2323,403.70,0.00347374
27.7273,403.70,0.00317926
28.2222,403.70,0.00290973
28.7172,403.70,0.00266304
29.2121,403.70,0.00243726
29.7071,403.70,0.00223062
30.2020,403.70,0.00204150
30.6970,403.70,0.00186841
31.1919,403.70,0.00170999
31.6869,403.70,0.00156501
32.1818,403.70,0.00143231
32.6768,403.70,0.00131087
33.1717,403.70,0.00119972
33.6667,403.70,0.00109800
34.1616,403.70,0.00100490
34.6566,403.70,0.00091969
35.1515,403.70,0.00084171
35.6465,403.70,0.00077035
36.1414,403.70,0.00070503
36.6364,403.70,0.00064525
37.1313,403.70,0.00059054
37.6263,403.70,0.00054047
38.1212,403.70,0.00049464
38.6162,403.70,0.00045270
39.1111,403.70,0.00041432
39.6061,403.70,0.00037919
40.1010,403.70,0.00034704
40.5960,403.70,0.00031761
41.0909,403.70,0.00029068
41.5859,403.70,0.00026604
42.0808,403.70,0.00024348
42.5758,403.70,0.00022283
43.0707,403.70,0.00020394
43.5657,403.70,0.00018665
44.0606,403.70,0.00017082
44.5556,403.70,0.00015634
45.0505,403.70,0.00014308
45.5455,403.70,0.00013095
46.0404,403.70,0.00011985
46.5354,403.70,0.00010969
47.0303,403.70,0.00010039
47.5253,403.70,0.00009187
48.0202,403.70,0.00008408
48.5152,403.70,0.00007696
49.0101,403.70,0.00007043
49.5051,403.70,0.00006446
50.0000,403.70,0.00005899
1.0000,443.06,0.67451316
1.4949,443.06,0.49611379
1.9899,443.06,0.39128114
2.4848,443.06,0.32287063
2.9798,443.06,0.27481058
3.4747,443.06,0.23916718
3.9697,443.06,0.21160450
4.4646,443.06,0.18956075
4.9596,443.06,0.17142767
5.4545,443.06,0.15614642
5.9495,443.06,0.14299351
6.4444,443.06,0.13146071
6.9394,443.06,0.12118410
7.4343,443.06,0.11190032
7.9293,443.06,0.10341830
8.4242,443.06,0.09560009
8.9192,443.06,0.08834718
9.4141,443.06,0.08159017
9.9091,443.06,0.07528077
10.4040,443.06,0.06938540
10.8990,443.06,0.06388007
11.3939,443.06,0.05874654
11.8889,443.06,0.05396947
12.3838,443.06,0.04953449
12.8788,443.06,0.04542704
13.3737,443.06,0.04163183
13.8687,443.06,0.03813265
14.3636,443.06,0.03491256
14.8586,443.06,0.03195411
15.3535,443.06,0.02923967
15.8485,443.06,0.02675178
16.3434,443.06,0.02447342
16.8384,443.06,0.02238821
17.3333,443.06,0.02048058
17.8283,443.06,0.01873590
18.3232,443.06,0.01714050
18.8182,443.06,0.01568169
19.3131,443.06,0.01434779
19.8081,443.06,0.01312803
20.3030,443.06,0.01201256
20.7980,443.06,0.01099236
21.2929,443.06,0.01005921
21.7879,443.06,0.00920558
22.2828,443.06,0.00842462
22.7778,443.06,0.00771009
23.2727,443.06,0.00705628
23.7677,443.06,0.00645799
24.2626,443.06,0.00591048
24.7576,443.06,0.00540942
25.2525,443.06,0.00495086
25.7475,443.06,0.00453117
26.2424,443.06,0.00414706
26.7374,443.06,0.00379550
27.2323,443.06,0.00347374
27.7273,443.06,0.00317926
28.2222,443.06,0.00290973
28.7172,443.06,0.00266304
29.2121,443.06,0.00243726
29.7071,443.06,0.00223063
30.2020,443.06,0.00204150
30.6970,443.06,0.00186841
31.1919,443.06,0.00171000
31.6869,443.06,0.00156501
32.1818,443.06,0.00143231
32.6768,443.06,0.00131087
33.1717,443.06,0.00119972
33.6667,443.06,0.00109800
34.1616,443.06,0.00100490
34.6566,443.06,0.00091969
35.1515,443.06,0.00084171
35.6465,443.06,0.00077035
36.1414,443.06,0.00070503
36.6364,443.06,0.00064525
37.1313,443.06,0.00059054
37.6263,443.06,0.00054047
38.1212,443.06,0.00049464
38.6162,443.06,0.00045270
39.1111,443.06,0.00041432
39.6061,443.06,0.00037919
40.1010,443.06,0.00034704
40.5960,443.06,0.00031761
41.0909,443.06,0.00029068
41.5859,443.06,0.00026604
42.0808,443.06,0.00024348
42.5758,443.06,0.00022283
43.0707,443.06,0.00020394
43.5657,443.06,0.00018665
44.0606,443.06,0.00017082
44.5556,443.06,0.00015634
45.0505,443.06,0.00014308
45.5455,443.06,0.00013095
46.0404,443.06,0.00011985
46.5354,443.06,0.00010969
47.0303,443.06,0.00010039
47.5253,443.06,0.00009187
48.0202,443.06,0.00008408
48.5152,443.06,0.00007696
49.0101,443.06,0.00007043
49.5051,443.06,0.00006446
50.0000,443.06,0.00005899
1.0000,486.26,0.67451313
1.4949,486.26,0.49611377
1.9899,486.26,0.39128113
2.4848,486.26,0.32287063
2.9798,486.26,0.27481057
3.4747,486.26,0.23916718
3.9697,486.26,0.21160450
4.4646,486.26,0.18956075
4.9596,486.26,0.17142768
5.4545,486.26,0.15614642
5.9495,486.26,0.14299352
6.4444,486.26,0.13146071
6.9394,486.26,0.12118411
7.4343,486.26,0.11190033
7.9293,486.26,0.10341831
8.4242,486.26,0.09560010
8.9192,486.26,0.08834719
9.4141,486.26,0.08159018
9.9091,486.26,0.07528078
10.4040,486.26,0.06938541
10.8990,486.26,0.06388008
11.3939,486.26,0.05874655
11.8889,486.26,0.05396948
12.3838,486.26,0.04953450
12.8788,486.26,0.04542705
13.3737,486.26,0.04163184
13.8687,486.26,0.03813266
14.3636,486.26,0.03491257
14.8586,486.26,0.03195411
15.3535,486.26,0.02923967
15.8485,486.26,0.02675179
16.3434,486.26,0.02447343
16.8384,486.26,0.02238821
17.3333,486.26,0.02048059
17.8283,486.26,0.01873591
18.3232,486.26,0.01714050
18.8182,486.26,0.01568169
19.3131,486.26,0.01434779
19.8081,486.26,0.01312803
20.3030,486.26,0.01201256
20.7980,486.26,0.01099237
21.2929,486.26,0.01005921
21.7879,486.26,0.00920558
22.2828,486.26,0.00842462
