freq_MHz,T_fresh_h5um,T_deg_h5um,T_fresh_h15um,T_deg_h15um,T_fresh_h30um,T_deg_h30um,T_fresh_h50um,T_deg_h50um
20.032516,0.19499906,1.11203935,0.03589315,0.60411107,0.00243302,0.30527444,0.00006762,0.10069212
20.037519,0.19942227,1.12117796,0.03673914,0.61477390,0.00248946,0.31143638,0.00006915,0.10262494
20.042521,0.20402520,1.13028677,0.03762091,0.62564401,0.00254829,0.31772108,0.00007076,0.10458891
20.047524,0.20881642,1.13935527,0.03854025,0.63671257,0.00260962,0.32411927,0.00007243,0.10658037
20.052526,0.21380479,1.14837249,0.03949896,0.64796842,0.00267357,0.33061940,0.00007417,0.10859493
20.057529,0.21899933,1.15732693,0.04049888,0.65939785,0.00274027,0.33720735,0.00007598,0.11062738
20.062531,0.22440922,1.16620663,0.04154188,0.67098426,0.00280982,0.34386615,0.00007788,0.11267164
20.067534,0.23004366,1.17499913,0.04262981,0.68270794,0.00288237,0.35057571,0.00007985,0.11472069
20.072536,0.23591176,1.18369156,0.04376449,0.69454572,0.00295802,0.35731256,0.00008191,0.11676651
20.077539,0.24202239,1.19227058,0.04494765,0.70647071,0.00303689,0.36404965,0.00008406,0.11880007
20.082541,0.24838395,1.20072250,0.04618089,0.71845203,0.00311909,0.37075617,0.00008629,0.12081127
20.087544,0.25500414,1.20903324,0.04746560,0.73045459,0.00320471,0.37739746,0.00008862,0.12278899
20.092546,0.26188963,1.21718841,0.04880291,0.74243885,0.00329383,0.38393499,0.00009105,0.12472112
20.097549,0.26904564,1.22517336,0.05019354,0.75436068,0.00338648,0.39032651,0.00009357,0.12659460
20.102551,0.27647548,1.23297319,0.05163770,0.76617134,0.00348268,0.39652630,0.00009618,0.12839560
20.107554,0.28417995,1.24057286,0.05313495,0.77781748,0.00358240,0.40248563,0.00009889,0.13010965
20.112556,0.29215663,1.24795721,0.05468398,0.78924129,0.00368555,0.40815336,0.00010169,0.13172188
20.117559,0.30039904,1.25511107,0.05628243,0.80038078,0.00379198,0.41347678,0.00010458,0.13321728
20.122561,0.30889567,1.26201928,0.05792665,0.81117025,0.00390143,0.41840261,0.00010755,0.13458099
20.127564,0.31762884,1.26866680,0.05961138,0.82154087,0.00401357,0.42287824,0.00011060,0.13579868
20.132566,0.32657350,1.27503879,0.06132950,0.83142151,0.00412790,0.42685300,0.00011370,0.13685692
20.137569,0.33569584,1.28112067,0.06307170,0.84073967,0.00424381,0.43027965,0.00011684,0.13774354
20.142571,0.34495188,1.28689822,0.06482615,0.84942266,0.00436051,0.43311581,0.00012000,0.13844801
20.147574,0.35428608,1.29235769,0.06657829,0.85739889,0.00447702,0.43532538,0.00012315,0.13896178
20.152576,0.36363011,1.29748585,0.06831058,0.86459930,0.00459219,0.43687978,0.00012626,0.13927857
20.157579,0.37290182,1.30227007,0.07000248,0.87095888,0.00470464,0.43775905,0.00012929,0.13939458
20.162581,0.38200479,1.30669845,0.07163052,0.87641817,0.00481280,0.43795254,0.00013221,0.13930864
20.167584,0.39082859,1.31075989,0.07316866,0.88092481,0.00491494,0.43745935,0.00013495,0.13902223
20.172586,0.39924991,1.31444413,0.07458897,0.88443486,0.00500919,0.43628833,0.00013748,0.13853943
20.177589,0.40713504,1.31774188,0.07586253,0.88691407,0.00509361,0.43445774,0.00013973,0.13786679
20.182591,0.41434356,1.32064486,0.07696075,0.88833883,0.00516631,0.43199453,0.00014166,0.13701307
20.187594,0.42073352,1.32314585,0.07785683,0.88869687,0.00522547,0.42893331,0.00014322,0.13598896
20.192596,0.42616780,1.32523878,0.07852745,0.88798757,0.00526954,0.42531514,0.00014437,0.13480675
20.197599,0.43052128,1.32691877,0.07895431,0.88622203,0.00529729,0.42118612,0.00014506,0.13347992
20.202601,0.43368833,1.32818213,0.07912551,0.88342263,0.00530790,0.41659593,0.00014529,0.13202278
20.207604,0.43558970,1.32902644,0.07903647,0.87962241,0.00530106,0.41159644,0.00014504,0.13045013
20.212606,0.43617800,1.32945054,0.07869031,0.87486409,0.00527698,0.40624035,0.00014431,0.12877687
20.217609,0.43544119,1.32945454,0.07809754,0.86919885,0.00523635,0.40057997,0.00014314,0.12701773
20.222611,0.43340338,1.32903981,0.07727528,0.86268492,0.00518030,0.39466621,0.00014154,0.12518701
20.227614,0.43012298,1.32820899,0.07624596,0.85538617,0.00511035,0.38854774,0.00013957,0.12329836
20.232616,0.42568842,1.32696594,0.07503571,0.84737050,0.00502823,0.38227032,0.00013727,0.12136461
20.237619,0.42021203,1.32531574,0.07367278,0.83870843,0.00493586,0.37587638,0.00013468,0.11939769
20.242621,0.41382290,1.32326460,0.07218598,0.82947161,0.00483516,0.36940472,0.00013188,0.11740852
20.247624,0.40665942,1.32081985,0.07060337,0.81973161,0.00472802,0.36289034,0.00012890,0.11540700
20.252626,0.39886244,1.31798985,0.06895126,0.80955871,0.00461622,0.35636447,0.00012579,0.11340199
20.257629,0.39056933,1.31478397,0.06725352,0.79902099,0.00450136,0.34985460,0.00012261,0.11140135
20.262631,0.38190941,1.31121246,0.06553116,0.78818350,0.00438486,0.34338469,0.00011938,0.10941195
20.267634,0.37300072,1.30728641,0.06380220,0.77710770,0.00426794,0.33697533,0.00011615,0.10743975
20.272636,0.36394811,1.30301764,0.06208172,0.76585099,0.00415161,0.33064401,0.00011293,0.10548984
20.277639,0.35484240,1.29841868,0.06038200,0.75446641,0.00403670,0.32440536,0.00010976,0.10356655
20.282641,0.34576047,1.29350259,0.05871281,0.74300251,0.00392388,0.31827145,0.00010664,0.10167346
20.287644,0.33676587,1.28828297,0.05708168,0.73150333,0.00381364,0.31225204,0.00010360,0.09981351
20.292646,0.32790995,1.28277378,0.05549422,0.72000841,0.00370636,0.30635484,0.00010064,0.09798906
20.297649,0.31923310,1.27698935,0.05395439,0.70855296,0.00360232,0.30058575,0.00009777,0.09620196
20.302651,0.31076619,1.27094422,0.05246485,0.69716803,0.00350170,0.29494911,0.00009500,0.09445360
20.307654,0.30253192,1.26465310,0.05102713,0.68588075,0.00340458,0.28944788,0.00009232,0.09274500
20.312656,0.29454609,1.25813080,0.04964188,0.67471460,0.00331102,0.28408387,0.00008975,0.09107679
20.317659,0.28681884,1.25139213,0.04830906,0.66368967,0.00322101,0.27885788,0.00008727,0.08944934
20.322661,0.27935562,1.24445183,0.04702810,0.65282295,0.00313451,0.27376986,0.00008489,0.08786277
20.327664,0.27215818,1.23732456,0.04579800,0.64212860,0.00305146,0.26881905,0.00008260,0.08631696
20.332666,0.26522531,1.23002477,0.04461746,0.63161824,0.00297176,0.26400412,0.00008041,0.08481164
20.337669,0.25855348,1.22256669,0.04348498,0.62130120,0.00289532,0.25932324,0.00007830,0.08334637
20.342671,0.25213743,1.21496429,0.04239890,0.61118479,0.00282201,0.25477419,0.00007629,0.08192058
20.347674,0.24597059,1.20723119,0.04135746,0.60127450,0.00275173,0.25035444,0.00007436,0.08053362
20.352676,0.24004546,1.19938068,0.04035886,0.59157424,0.00268434,0.24606120,0.00007250,0.07918475
20.357679,0.23435388,1.19142566,0.03940129,0.58208652,0.00261973,0.24189152,0.00007073,0.07787317
20.362681,0.22888732,1.18337860,0.03848293,0.57281268,0.00255776,0.23784228,0.00006902,0.07659802
20.367684,0.22363700,1.17525154,0.03760201,0.56375296,0.00249833,0.23391028,0.00006739,0.07535841
20.372686,0.21859410,1.16705607,0.03675678,0.55490673,0.00244131,0.23009227,0.00006582,0.07415344
20.377689,0.21374983,1.15880330,0.03594556,0.54627261,0.00238659,0.22638496,0.00006432,0.07298216
20.382691,0.20909554,1.15050388,0.03516672,0.53784853,0.00233406,0.22278504,0.00006287,0.07184365
20.387694,0.20462277,1.14216796,0.03441871,0.52963192,0.00228361,0.21928924,0.00006149,0.07073696
20.392696,0.20032329,1.13380520,0.03370002,0.52161972,0.00223514,0.21589429,0.00006016,0.06966116
20.397699,0.19618918,1.12542479,0.03300924,0.51380853,0.00218856,0.21259701,0.00005888,0.06861531
20.402701,0.19221278,1.11703541,0.03234500,0.50619462,0.00214377,0.20939424,0.00005765,0.06759852
20.407704,0.18838677,1.10864529,0.03170602,0.49877405,0.00210068,0.20628290,0.00005646,0.06660987
20.412706,0.18470412,1.10026218,0.03109107,0.49154267,0.00205922,0.20325998,0.00005532,0.06564849
20.417709,0.18115815,1.09189334,0.03049898,0.48449623,0.00201929,0.20032253,0.00005423,0.06471350
20.422711,0.17774246,1.08354562,0.02992867,0.47763034,0.00198084,0.19746771,0.00005317,0.06380408
20.427714,0.17445099,1.07522540,0.02937908,0.47094057,0.00194379,0.19469276,0.00005215,0.06291939
20.432716,0.17127796,1.06693865,0.02884923,0.46442247,0.00190807,0.19199497,0.00005117,0.06205864
20.437719,0.16821788,1.05869091,0.02833819,0.45807157,0.00187362,0.18937175,0.00005023,0.06122106
20.442721,0.16526555,1.05048735,0.02784507,0.45188341,0.00184037,0.18682060,0.00004931,0.06040590
20.447724,0.16241604,1.04233273,0.02736906,0.44585358,0.00180828,0.18433906,0.00004843,0.05961242
20.452726,0.15966466,1.03423146,0.02690935,0.43997770,0.00177729,0.18192481,0.00004758,0.05883992
20.457729,0.15700699,1.02618759,0.02646520,0.43425147,0.00174735,0.17957558,0.00004676,0.05808772
20.462731,0.15443882,1.01820483,0.02603591,0.42867064,0.00171842,0.17728918,0.00004596,0.05735516
20.467734,0.15195616,1.01028659,0.02562082,0.42323107,0.00169043,0.17506352,0.00004519,0.05664161
20.472736,0.14955525,1.00243596,0.02521929,0.41792867,0.00166337,0.17289656,0.00004445,0.05594646
20.477739,0.14723250,0.99465573,0.02483072,0.41275947,0.00163717,0.17078636,0.00004373,0.05526910
20.482741,0.14498454,0.98694845,0.02445456,0.40771959,0.00161182,0.16873104,0.00004304,0.05460897
20.487744,0.14280814,0.97931638,0.02409027,0.40280523,0.00158726,0.16672879,0.00004236,0.05396553
20.492746,0.14070027,0.97176156,0.02373734,0.39801272,0.00156347,0.16477788,0.00004171,0.05333823
20.497749,0.13865803,0.96428578,0.02339530,0.39333847,0.00154041,0.16287663,0.00004107,0.05272656
20.502751,0.13667869,0.95689062,0.02306368,0.38877899,0.00151805,0.16102343,0.00004046,0.05213004
20.507754,0.13475965,0.94957748,0.02274207,0.38433090,0.00149637,0.15921673,0.00003986,0.05154818
20.512756,0.13289845,0.94234753,0.02243005,0.37999092,0.00147533,0.15745505,0.00003929,0.05098054
20.517759,0.13109273,0.93520179,0.02212724,0.37575587,0.00145492,0.15573695,0.00003873,0.05042667
20.522761,0.12934029,0.92814110,0.02183326,0.37162267,0.00143510,0.15406105,0.00003818,0.04988614
20.527764,0.12763900,0.92116616,0.02154778,0.36758834,0.00141585,0.15242604,0.00003765,0.04935855
20.532766,0.12598687,0.91427750,0.02127044,0.36364997,0.00139715,0.15083064,0.00003714,0.04884350
20.537769,0.12438197,0.90747555,0.02100095,0.35980477,0.00137898,0.14927361,0.00003664,0.04834061
20.542771,0.12282250,0.90076058,0.02073900,0.35605004,0.00136131,0.14775378,0.00003615,0.04784952
20.547774,0.12130673,0.89413277,0.02048431,0.35238316,0.00134413,0.14627002,0.00003568,0.04736987
20.552776,0.11983301,0.88759218,0.02023660,0.34880159,0.00132743,0.14482124,0.00003522,0.04690134
20.557779,0.11839978,0.88113877,0.01999562,0.34530288,0.00131117,0.14340637,0.00003478,0.04644358
20.562781,0.11700554,0.87477242,0.01976111,0.34188466,0.00129535,0.14202442,0.00003434,0.04599628
20.567784,0.11564887,0.86849291,0.01953285,0.33854465,0.00127996,0.14067440,0.00003392,0.04555914
20.572786,0.11432843,0.86229995,0.01931061,0.33528064,0.00126496,0.13935538,0.00003351,0.04513188
20.577789,0.11304291,0.85619320,0.01909418,0.33209049,0.00125036,0.13806645,0.00003311,0.04471419
20.582791,0.11179108,0.85017221,0.01888335,0.32897212,0.00123614,0.13680675,0.00003271,0.04430583
20.587794,0.11057176,0.84423652,0.01867793,0.32592354,0.00122227,0.13557543,0.00003233,0.04390651
20.592796,0.10938383,0.83838558,0.01847773,0.32294283,0.00120876,0.13437169,0.00003196,0.04351599
20.597799,0.10822622,0.83261881,0.01828258,0.32002812,0.00119559,0.13319476,0.00003160,0.04313403
20.602801,0.10709789,0.82693558,0.01809231,0.31717759,0.00118275,0.13204387,0.00003125,0.04276038
20.607804,0.10599787,0.82133522,0.01790675,0.31438952,0.00117022,0.13091831,0.00003090,0.04239483
20.612806,0.10492521,0.81581704,0.01772575,0.31166222,0.00115800,0.12981739,0.00003057,0.04203715
20.617809,0.10387902,0.81038029,0.01754916,0.30899406,0.00114608,0.12874042,0.00003024,0.04168714
20.622811,0.10285843,0.80502422,0.01737683,0.30638347,0.00113444,0.12768676,0.00002992,0.04134458
20.627814,0.10186263,0.79974804,0.01720864,0.30382892,0.00112308,0.12665578,0.00002960,0.04100928
20.632816,0.10089083,0.79455093,0.01704445,0.30132895,0.00111199,0.12564689,0.00002930,0.04068105
20.637819,0.09994226,0.78943207,0.01688413,0.29888213,0.00110116,0.12465949,0.00002900,0.04035971
20.642821,0.09901620,0.78439063,0.01672758,0.29648709,0.00109058,0.12369302,0.00002871,0.04004508
20.647824,0.09811197,0.77942573,0.01657466,0.29414249,0.00108025,0.12274695,0.00002843,0.03973698
20.652826,0.09722888,0.77453652,0.01642527,0.29184707,0.00107015,0.12182075,0.00002815,0.03943526
20.657829,0.09636631,0.76972212,0.01627931,0.28959956,0.00106028,0.12091390,0.00002788,0.03913975
20.662831,0.09552363,0.76498164,0.01613667,0.28739877,0.00105064,0.12002593,0.00002761,0.03885029
20.667834,0.09470026,0.76031419,0.01599726,0.28524353,0.00104121,0.11915635,0.00002735,0.03856674
20.672836,0.09389564,0.75571888,0.01586098,0.28313271,0.00103199,0.11830472,0.00002710,0.03828895
20.677839,0.09310921,0.75119481,0.01572774,0.28106523,0.00102298,0.11747058,0.00002685,0.03801679
20.682841,0.09234045,0.74674110,0.01559746,0.27904003,0.00101417,0.11665352,0.00002660,0.03775010
20.687844,0.09158886,0.74235683,0.01547004,0.27705609,0.00100554,0.11585312,0.00002637,0.03748878
20.692846,0.09085396,0.73804113,0.01534542,0.27511242,0.00099711,0.11506897,0.00002613,0.03723268
20.697849,0.09013528,0.73379309,0.01522351,0.27320807,0.00098885,0.11430070,0.00002591,0.03698168
20.702851,0.08943237,0.72961183,0.01510424,0.27134209,0.00098078,0.11354792,0.00002568,0.03673568
20.707854,0.08874481,0.72549647,0.01498754,0.26951361,0.00097287,0.11281029,0.00002546,0.03649454
20.712856,0.08807217,0.72144613,0.01487334,0.26772174,0.00096514,0.11208744,0.00002525,0.03625816
20.717859,0.08741405,0.71745993,0.01476157,0.26596565,0.00095756,0.11137903,0.00002504,0.03602643
20.722861,0.08677007,0.71353702,0.01465217,0.26424451,0.00095015,0.11068475,0.00002484,0.03579925
20.727864,0.08613987,0.70967655,0.01454507,0.26255755,0.00094289,0.11000427,0.00002464,0.03557652
20.732866,0.08552307,0.70587765,0.01444022,0.26090398,0.00093578,0.10933728,0.00002444,0.03535813
20.737869,0.08491934,0.70213949,0.01433756,0.25928307,0.00092881,0.10868349,0.00002425,0.03514400
20.742871,0.08432834,0.69846124,0.01423704,0.25769410,0.00092199,0.10804260,0.00002406,0.03493402
20.747874,0.08374974,0.69484208,0.01413859,0.25613636,0.00091531,0.10741434,0.00002387,0.03472811
20.752876,0.08318325,0.69128119,0.01404218,0.25460919,0.00090876,0.10679844,0.00002369,0.03452619
20.757879,0.08262856,0.68777778,0.01394774,0.25311192,0.00090235,0.10619463,0.00002352,0.03432817
20.762881,0.08208538,0.68433105,0.01385524,0.25164392,0.00089607,0.10560265,0.00002334,0.03413396
20.767884,0.08155343,0.68094023,0.01376462,0.25020456,0.00088991,0.10502227,0.00002317,0.03394349
20.772886,0.08103244,0.67760454,0.01367584,0.24879326,0.00088387,0.10445323,0.00002300,0.03375669
20.777889,0.08052215,0.67432322,0.01358885,0.24740942,0.00087796,0.10389532,0.00002284,0.03357347
20.782891,0.08002231,0.67109553,0.01350362,0.24605248,0.00087216,0.10334829,0.00002268,0.03339377
20.787894,0.07953268,0.66792073,0.01342010,0.24472190,0.00086648,0.10281194,0.00002252,0.03321751
20.792896,0.07905301,0.66479809,0.01333826,0.24341715,0.00086091,0.10228605,0.00002237,0.03304463
20.797899,0.07858309,0.66172690,0.01325805,0.24213770,0.00085544,0.10177041,0.00002221,0.03287506
20.802901,0.07812269,0.65870645,0.01317944,0.24088305,0.00085009,0.10126483,0.00002207,0.03270874
20.807904,0.07767160,0.65573606,0.01310240,0.23965273,0.00084484,0.10076911,0.00002192,0.03254560
20.812906,0.07722961,0.65281504,0.01302689,0.23844625,0.00083969,0.10028307,0.00002178,0.03238558
20.817909,0.07679653,0.64994272,0.01295287,0.23726316,0.00083464,0.09980651,0.00002164,0.03222863
20.822911,0.07637215,0.64711846,0.01288032,0.23610301,0.00082969,0.09933926,0.00002150,0.03207469
20.827914,0.07595630,0.64434159,0.01280920,0.23496537,0.00082483,0.09888116,0.00002136,0.03192370
20.832916,0.07554879,0.64161149,0.01273948,0.23384982,0.00082007,0.09843203,0.00002123,0.03177561
20.837919,0.07514944,0.63892753,0.01267113,0.23275595,0.00081540,0.09799171,0.00002110,0.03163037
20.842921,0.07475809,0.63628910,0.01260413,0.23168336,0.00081082,0.09756003,0.00002097,0.03148792
20.847924,0.07437457,0.63369560,0.01253845,0.23063167,0.00080632,0.09713686,0.00002085,0.03134821
20.852926,0.07399873,0.63114644,0.01247405,0.22960051,0.00080191,0.09672204,0.00002072,0.03121121
20.857929,0.07363040,0.62864103,0.01241093,0.22858950,0.00079759,0.09631542,0.00002060,0.03107685
20.862931,0.07326944,0.62617881,0.01234904,0.22759830,0.00079335,0.09591687,0.00002049,0.03094511
20.867934,0.07291570,0.62375922,0.01228836,0.22662655,0.00078919,0.09552625,0.00002037,0.03081592
20.872936,0.07256904,0.62138171,0.01222888,0.22567394,0.00078511,0.09514342,0.00002025,0.03068925
20.877939,0.07222933,0.61904575,0.01217057,0.22474012,0.00078111,0.09476825,0.00002014,0.03056507
20.882941,0.07189643,0.61675081,0.01211340,0.22382479,0.00077718,0.09440063,0.00002003,0.03044331
20.887944,0.07157021,0.61449637,0.01205736,0.22292764,0.00077333,0.09404042,0.00001992,0.03032396
20.892946,0.07125055,0.61228193,0.01200242,0.22204837,0.00076955,0.09368752,0.00001982,0.03020696
20.897949,0.07093733,0.61010699,0.01194856,0.22118669,0.00076584,0.09334179,0.00001971,0.03009229
20.902951,0.07063044,0.60797106,0.01189577,0.22034231,0.00076220,0.09300315,0.00001961,0.02997990
20.907954,0.07032974,0.60587367,0.01184403,0.21951497,0.00075864,0.09267146,0.00001951,0.02986976
20.912956,0.07003515,0.60381435,0.01179331,0.21870439,0.00075514,0.09234664,0.00001941,0.02976184
20.917959,0.06974654,0.60179265,0.01174360,0.21791032,0.00075170,0.09202857,0.00001932,0.02965611
20.922961,0.06946382,0.59980811,0.01169488,0.21713250,0.00074834,0.09171715,0.00001922,0.02955252
20.927964,0.06918688,0.59786030,0.01164713,0.21637069,0.00074504,0.09141230,0.00001913,0.02945105
20.932966,0.06891563,0.59594878,0.01160035,0.21562465,0.00074180,0.09111391,0.00001904,0.02935167
20.937969,0.06864997,0.59407314,0.01155450,0.21489415,0.00073862,0.09082189,0.00001895,0.02925435
20.942971,0.06838981,0.59223297,0.01150958,0.21417896,0.00073550,0.09053616,0.00001886,0.02915906
20.947974,0.06813506,0.59042787,0.01146557,0.21347886,0.00073245,0.09025662,0.00001877,0.02906578
20.952976,0.06788563,0.58865743,0.01142246,0.21279364,0.00072945,0.08998320,0.00001869,0.02897447
20.957979,0.06764143,0.58692127,0.01138022,0.21212310,0.00072652,0.08971581,0.00001860,0.02888510
20.962981,0.06740239,0.58521903,0.01133886,0.21146702,0.00072364,0.08945437,0.00001852,0.02879766
20.967984,0.06716842,0.58355032,0.01129835,0.21082522,0.00072081,0.08919881,0.00001844,0.02871211
20.972986,0.06693946,0.58191479,0.01125869,0.21019751,0.00071804,0.08894904,0.00001836,0.02862844
20.977989,0.06671541,0.58031208,0.01121985,0.20958369,0.00071533,0.08870500,0.00001829,0.02854662
20.982991,0.06649621,0.57874185,0.01118183,0.20898360,0.00071267,0.08846662,0.00001821,0.02846662
20.987994,0.06628179,0.57720377,0.01114461,0.20839705,0.00071006,0.08823383,0.00001814,0.02838843
20.992996,0.06607208,0.57569751,0.01110819,0.20782387,0.00070751,0.08800656,0.00001806,0.02831202
20.997999,0.06586701,0.57422274,0.01107255,0.20726390,0.00070501,0.08778474,0.00001799,0.02823737
21.003002,0.06566652,0.57277914,0.01103767,0.20671698,0.00070255,0.08756831,0.00001792,0.02816446
21.008004,0.06547055,0.57136642,0.01100356,0.20618296,0.00070015,0.08735722,0.00001785,0.02809327
21.013007,0.06527902,0.56998428,0.01097020,0.20566167,0.00069780,0.08715140,0.00001778,0.02802378
21.018009,0.06509189,0.56863242,0.01093758,0.20515298,0.00069549,0.08695080,0.00001772,0.02795597
21.023012,0.06490910,0.56731055,0.01090569,0.20465675,0.00069324,0.08675536,0.00001765,0.02788983
21.028014,0.06473058,0.56601841,0.01087452,0.20417283,0.00069103,0.08656502,0.00001759,0.02782533
21.033017,0.06455629,0.56475571,0.01084406,0.20370108,0.00068886,0.08637974,0.00001752,0.02776247
21.038019,0.06438618,0.56352219,0.01081431,0.20324139,0.00068675,0.08619946,0.00001746,0.02770121
21.043022,0.06422018,0.56231760,0.01078525,0.20279362,0.00068468,0.08602413,0.00001740,0.02764156
21.048024,0.06405826,0.56114169,0.01075687,0.20235765,0.00068265,0.08585371,0.00001734,0.02758348
21.053027,0.06390036,0.55999421,0.01072917,0.20193336,0.00068067,0.08568816,0.00001729,0.02752697
21.058029,0.06374643,0.55887491,0.01070214,0.20152064,0.00067873,0.08552741,0.00001723,0.02747201
21.063032,0.06359644,0.55778358,0.01067577,0.20111937,0.00067683,0.08537144,0.00001717,0.02741859
21.068034,0.06345034,0.55671999,0.01065006,0.20072945,0.00067498,0.08522020,0.00001712,0.02736669
21.073037,0.06330808,0.55568390,0.01062499,0.20035077,0.00067317,0.08507365,0.00001707,0.02731630
21.078039,0.06316963,0.55467512,0.01060057,0.19998323,0.00067140,0.08493176,0.00001701,0.02726740
21.083042,0.06303494,0.55369344,0.01057677,0.19962673,0.00066967,0.08479448,0.00001696,0.02722000
21.088044,0.06290398,0.55273865,0.01055361,0.19928118,0.00066799,0.08466177,0.00001691,0.02717406
21.093047,0.06277670,0.55181055,0.01053106,0.19894649,0.00066634,0.08453362,0.00001686,0.02712959
21.098049,0.06265308,0.55090896,0.01050913,0.19862256,0.00066473,0.08440997,0.00001681,0.02708656
21.103052,0.06253307,0.55003369,0.01048781,0.19830932,0.00066316,0.08429080,0.00001677,0.02704498
21.108054,0.06241665,0.54918457,0.01046708,0.19800667,0.00066164,0.08417607,0.00001672,0.02700483
21.113057,0.06230377,0.54836142,0.01044696,0.19771455,0.00066015,0.08406577,0.00001668,0.02696609
21.118059,0.06219442,0.54756407,0.01042743,0.19743288,0.00065870,0.08395985,0.00001663,0.02692876
21.123062,0.06208855,0.54679237,0.01040848,0.19716157,0.00065728,0.08385829,0.00001659,0.02689284
21.128064,0.06198615,0.54604615,0.01039012,0.19690057,0.00065591,0.08376107,0.00001655,0.02685830
21.133067,0.06188717,0.54532526,0.01037233,0.19664980,0.00065457,0.08366816,0.00001651,0.02682515
21.138069,0.06179160,0.54462956,0.01035511,0.19640920,0.00065327,0.08357953,0.00001647,0.02679338
21.143072,0.06169940,0.54395891,0.01033846,0.19617870,0.00065200,0.08349517,0.00001643,0.02676297
21.148074,0.06161056,0.54331317,0.01032238,0.19595825,0.00065077,0.08341505,0.00001639,0.02673392
21.153077,0.06152504,0.54269221,0.01030685,0.19574779,0.00064958,0.08333915,0.00001635,0.02670623
21.158079,0.06144282,0.54209590,0.01029188,0.19554726,0.00064843,0.08326745,0.00001632,0.02667988
21.163082,0.06136389,0.54152413,0.01027746,0.19535662,0.00064730,0.08319994,0.00001628,0.02665487
21.168084,0.06128822,0.54097677,0.01026358,0.19517581,0.00064622,0.08313659,0.00001625,0.02663120
21.173087,0.06121579,0.54045372,0.01025025,0.19500478,0.00064517,0.08307739,0.00001621,0.02660886
21.178089,0.06114657,0.53995488,0.01023746,0.19484350,0.00064415,0.08302233,0.00001618,0.02658783
21.183092,0.06108056,0.53948013,0.01022521,0.19469192,0.00064317,0.08297139,0.00001615,0.02656813
21.188094,0.06101773,0.53902939,0.01021349,0.19455000,0.00064222,0.08292455,0.00001612,0.02654974
21.193097,0.06095806,0.53860256,0.01020231,0.19441771,0.00064131,0.08288181,0.00001609,0.02653267
21.198099,0.06090155,0.53819956,0.01019165,0.19429501,0.00064042,0.08284316,0.00001606,0.02651689
21.203102,0.06084817,0.53782030,0.01018151,0.19418186,0.00063958,0.08280857,0.00001603,0.02650242
21.208104,0.06079791,0.53746471,0.01017190,0.19407824,0.00063876,0.08277806,0.00001600,0.02648925
21.213107,0.06075076,0.53713271,0.01016281,0.19398413,0.00063798,0.08275160,0.00001598,0.02647738
21.218109,0.06070669,0.53682424,0.01015424,0.19389948,0.00063724,0.08272919,0.00001595,0.02646679
21.223112,0.06066572,0.53653923,0.01014619,0.19382429,0.00063652,0.08271082,0.00001593,0.02645750
21.228114,0.06062781,0.53627762,0.01013865,0.19375853,0.00063584,0.08269649,0.00001590,0.02644950
21.233117,0.06059296,0.53603936,0.01013162,0.19370219,0.00063519,0.08268620,0.00001588,0.02644278
21.238119,0.06056116,0.53582440,0.01012510,0.19365524,0.00063458,0.08267994,0.00001586,0.02643735
21.243122,0.06053240,0.53563269,0.01011909,0.19361768,0.00063399,0.08267771,0.00001584,0.02643320
21.248124,0.06050668,0.53546419,0.01011359,0.19358949,0.00063344,0.08267950,0.00001582,0.02643034
21.253127,0.06048398,0.53531887,0.01010860,0.19357066,0.00063292,0.08268533,0.00001580,0.02642876
21.258129,0.06046430,0.53519669,0.01010411,0.19356118,0.00063243,0.08269518,0.00001578,0.02642846
21.263132,0.06044763,0.53509763,0.01010013,0.19356106,0.00063197,0.08270906,0.00001576,0.02642945
21.268134,0.06043398,0.53502165,0.01009665,0.19357029,0.00063155,0.08272697,0.00001574,0.02643172
21.273137,0.06042332,0.53496875,0.01009367,0.19358886,0.00063116,0.08274893,0.00001572,0.02643527
21.278139,0.06041567,0.53493891,0.01009119,0.19361678,0.00063079,0.08277492,0.00001571,0.02644011
21.283142,0.06041102,0.53493212,0.01008922,0.19365405,0.00063046,0.08280496,0.00001569,0.02644623
21.288144,0.06040936,0.53494836,0.01008774,0.19370069,0.00063017,0.08283905,0.00001568,0.02645364
21.293147,0.06041070,0.53498765,0.01008677,0.19375669,0.00062990,0.08287721,0.00001567,0.02646234
21.298149,0.06041503,0.53504998,0.01008629,0.19382207,0.00062966,0.08291943,0.00001565,0.02647234
21.303152,0.06042235,0.53513537,0.01008632,0.19389685,0.00062946,0.08296573,0.00001564,0.02648363
21.308154,0.06043268,0.53524381,0.01008685,0.19398103,0.00062928,0.08301612,0.00001563,0.02649621
21.313157,0.06044600,0.53537534,0.01008788,0.19407463,0.00062914,0.08307062,0.00001562,0.02651010
21.318159,0.06046232,0.53552996,0.01008940,0.19417768,0.00062903,0.08312923,0.00001561,0.02652529
21.323162,0.06048164,0.53570771,0.01009143,0.19429020,0.00062895,0.08319196,0.00001560,0.02654179
21.328164,0.06050397,0.53590861,0.01009397,0.19441220,0.00062890,0.08325884,0.00001559,0.02655960
21.333167,0.06052931,0.53613270,0.01009700,0.19454372,0.00062889,0.08332987,0.00001559,0.02657873
21.338169,0.06055767,0.53638001,0.01010054,0.19468479,0.00062890,0.08340508,0.00001558,0.02659919
