freq_MHz,T_h4_330um_fres_10.0MHz,T_h4_165um_fres_19.9MHz,T_h4_110um_fres_29.9MHz,T_h4_82um_fres_40.1MHz,T_h4_66um_fres_49.8MHz
10.828207,0.15900691,0.01351100,0.01685414,0.02264276,0.02959602
10.852963,0.13157585,0.01334085,0.01646237,0.02192540,0.02841937
10.877719,0.11069579,0.01318627,0.01610071,0.02126728,0.02735105
10.902476,0.09486621,0.01304643,0.01576670,0.02066239,0.02637813
10.927232,0.08268206,0.01292065,0.01545821,0.02010558,0.02548967
10.951988,0.07311669,0.01280831,0.01517334,0.01959235,0.02467638
10.976744,0.06545966,0.01270886,0.01491040,0.01911879,0.02393034
11.001500,0.05922104,0.01262183,0.01466791,0.01868148,0.02324471
11.026257,0.05405836,0.01254683,0.01444455,0.01827743,0.02261361
11.051013,0.04972772,0.01248349,0.01423915,0.01790398,0.02203193
11.075769,0.04605196,0.01243155,0.01405065,0.01755880,0.02149521
11.100525,0.04289986,0.01239076,0.01387814,0.01723984,0.02099957
11.125281,0.04017254,0.01236094,0.01372077,0.01694525,0.02054158
11.150038,0.03779423,0.01234196,0.01357784,0.01667343,0.02011824
11.174794,0.03570600,0.01233373,0.01344868,0.01642291,0.01972690
11.199550,0.03386142,0.01233621,0.01333273,0.01619243,0.01936520
11.224306,0.03222344,0.01234940,0.01322949,0.01598083,0.01903107
11.249062,0.03076218,0.01237336,0.01313853,0.01578710,0.01872266
11.273818,0.02945327,0.01240818,0.01305947,0.01561033,0.01843833
11.298575,0.02827670,0.01245402,0.01299198,0.01544973,0.01817661
11.323331,0.02721588,0.01251106,0.01293582,0.01530459,0.01793620
11.348087,0.02625693,0.01257956,0.01289075,0.01517427,0.01771595
11.372843,0.02538822,0.01265980,0.01285662,0.01505824,0.01751482
11.397599,0.02459987,0.01275216,0.01283329,0.01495602,0.01733191
11.422356,0.02388349,0.01285704,0.01282071,0.01486719,0.01716641
11.447112,0.02323193,0.01297494,0.01281883,0.01479142,0.01701760
11.471868,0.02263902,0.01310640,0.01282767,0.01472842,0.01688486
11.496624,0.02209947,0.01325206,0.01284729,0.01467794,0.01676764
11.521380,0.02160868,0.01341265,0.01287779,0.01463982,0.01666549
11.546137,0.02116269,0.01358896,0.01291931,0.01461393,0.01657798
11.570893,0.02075806,0.01378194,0.01297207,0.01460019,0.01650481
11.595649,0.02039179,0.01399261,0.01303631,0.01459857,0.01644569
11.620405,0.02006127,0.01422215,0.01311232,0.01460911,0.01640041
11.645161,0.01976426,0.01447188,0.01320048,0.01463187,0.01636882
11.669917,0.01949879,0.01474330,0.01330119,0.01466698,0.01635084
11.694674,0.01926319,0.01503811,0.01341494,0.01471462,0.01634642
11.719430,0.01905601,0.01535821,0.01354229,0.01477503,0.01635557
11.744186,0.01887602,0.01570581,0.01368387,0.01484850,0.01637838
11.768942,0.01872220,0.01608336,0.01384040,0.01493538,0.01641498
11.793698,0.01859370,0.01649372,0.01401269,0.01503609,0.01646555
11.818455,0.01848985,0.01694012,0.01420168,0.01515111,0.01653034
11.843211,0.01841014,0.01742632,0.01440839,0.01528102,0.01660968
11.867967,0.01835423,0.01795662,0.01463401,0.01542645,0.01670395
11.892723,0.01832189,0.01853605,0.01487986,0.01558814,0.01681359
11.917479,0.01831310,0.01917046,0.01514744,0.01576692,0.01693914
11.942236,0.01832793,0.01986671,0.01543845,0.01596374,0.01708122
11.966992,0.01836665,0.02063289,0.01575482,0.01617968,0.01724052
11.991748,0.01842967,0.02147865,0.01609873,0.01641592,0.01741786
12.016504,0.01851756,0.02241550,0.01647269,0.01667385,0.01761415
12.041260,0.01863107,0.02345736,0.01687955,0.01695499,0.01783041
12.066017,0.01877116,0.02462117,0.01732259,0.01726110,0.01806783
12.090773,0.01893897,0.02592774,0.01780557,0.01759414,0.01832772
12.115529,0.01913590,0.02740298,0.01833286,0.01795636,0.01861157
12.140285,0.01936359,0.02907946,0.01890953,0.01835030,0.01892107
12.165041,0.01962397,0.03099875,0.01954152,0.01877888,0.01925813
12.189797,0.01991932,0.03321470,0.02023577,0.01924542,0.01962490
12.214554,0.02025229,0.03579828,0.02100051,0.01975375,0.02002384
12.239310,0.02062597,0.03884491,0.02184555,0.02030828,0.02045774
12.264066,0.02104400,0.04248584,0.02278264,0.02091412,0.02092976
12.288822,0.02151060,0.04690643,0.02382599,0.02157720,0.02144356
12.313578,0.02203074,0.05237664,0.02499294,0.02230449,0.02200329
12.338335,0.02261025,0.05930425,0.02630489,0.02310417,0.02261376
12.363091,0.02325603,0.06833210,0.02778848,0.02398594,0.02328053
12.387847,0.02397627,0.08052632,0.02947738,0.02496135,0.02401008
12.412603,0.02478075,0.09775972,0.03141470,0.02604432,0.02480996
12.437359,0.02568120,0.12351305,0.03365648,0.02725168,0.02568905
12.462116,0.02669188,0.16431251,0.03627697,0.02860406,0.02665786
12.486872,0.02783014,0.22854625,0.03937653,0.03012694,0.02772890
12.511628,0.02911743,0.29022210,0.04309409,0.03185219,0.02891719
12.536384,0.03058043,0.25659717,0.04762733,0.03382016,0.03024089
12.561140,0.03225284,0.18563384,0.05326670,0.03608273,0.03172217
12.585896,0.03417772,0.13702893,0.06045561,0.03870759,0.03338838
12.610653,0.03641096,0.10674975,0.06990223,0.04178482,0.03527359
12.635409,0.03902642,0.08693129,0.08279948,0.04543669,0.03742085
12.660165,0.04212360,0.07317494,0.10128172,0.04983331,0.03988522
12.684921,0.04583975,0.06314608,0.12938726,0.05521793,0.04273828
12.709677,0.05036914,0.05554402,0.17464258,0.06194983,0.04607467
12.734434,0.05599557,0.04960018,0.24405808,0.07057988,0.05002208
12.759190,0.06314892,0.04483557,0.29055559,0.08199004,0.05475666
12.783946,0.07250885,0.04093768,0.23552932,0.09766137,0.06052769
12.808702,0.08520499,0.03769467,0.16815657,0.12019574,0.06769849
12.833458,0.10322109,0.03495810,0.12514127,0.15420396,0.07681636
12.858215,0.13021178,0.03262107,0.09831552,0.20624923,0.08873648
12.882971,0.17274218,0.03060469,0.08055975,0.27011050,0.10484547
12.907727,0.23691638,0.02884952,0.06809993,0.28009310,0.12745126
12.932483,0.28617796,0.02730996,0.05893281,0.21980347,0.16028448
12.957239,0.24273631,0.02595047,0.05193167,0.16308146,0.20766989
12.981995,0.17586565,0.02474292,0.04642368,0.12552771,0.26296910
13.006752,0.13076973,0.02366480,0.04198544,0.10087808,0.27918589
13.031508,0.10230572,0.02269788,0.03833839,0.08392944,0.23340096
13.056264,0.08344366,0.02182724,0.03529228,0.07170922,0.17937009
13.081020,0.07023053,0.02104054,0.03271299,0.06253922,0.14000165
13.105776,0.06053329,0.02032754,0.03050336,0.05543132,0.11311023
13.130533,0.05314648,0.01967962,0.02859137,0.04977490,0.09429013
13.155289,0.04734970,0.01908950,0.02692253,0.04517542,0.08060561
13.180045,0.04268996,0.01855101,0.02545484,0.04136791,0.07029348
13.204801,0.03886967,0.01805886,0.02415549,0.03816836,0.06228324
13.229557,0.03568587,0.01760849,0.02299842,0.03544525,0.05590208
13.254314,0.03299572,0.01719600,0.02196273,0.03310223,0.05071094
13.279070,0.03069593,0.01681799,0.02103142,0.03106719,0.04641313
13.303826,0.02871001,0.01647148,0.02019057,0.02928510,0.04280179
13.328582,0.02698018,0.01615391,0.01942863,0.02771330,0.03972872
13.353338,0.02546199,0.01586301,0.01873599,0.02631818,0.03708517
13.378095,0.02412073,0.01559679,0.01810456,0.02507297,0.03478965
13.402851,0.02292888,0.01535351,0.01752748,0.02395604,0.03277996
13.427607,0.02186438,0.01513164,0.01699892,0.02294976,0.03100783
13.452363,0.02090933,0.01492982,0.01651387,0.02203960,0.02943526
13.477119,0.02004906,0.01474686,0.01606804,0.02121352,0.02803195
13.501875,0.01927145,0.01458170,0.01565769,0.02046141,0.02677343
13.526632,0.01856639,0.01443343,0.01527959,0.01977476,0.02563977
13.551388,0.01792539,0.01430124,0.01493091,0.01914634,0.02461454
13.576144,0.01734127,0.01418441,0.01460917,0.01856999,0.02368411
13.600900,0.01680794,0.01408233,0.01431221,0.01804040,0.02283706
13.625656,0.01632017,0.01399446,0.01403810,0.01755299,0.02206377
13.650413,0.01587346,0.01392036,0.01378516,0.01710381,0.02135607
13.675169,0.01546394,0.01385964,0.01355188,0.01668940,0.02070699
13.699925,0.01508824,0.01381199,0.01333694,0.01630673,0.02011054
13.724681,0.01474343,0.01377716,0.01313917,0.01595317,0.01956156
13.749437,0.01442697,0.01375495,0.01295751,0.01562639,0.01905556
13.774194,0.01413660,0.01374524,0.01279103,0.01532432,0.01858865
13.798950,0.01387035,0.01374796,0.01263892,0.01504516,0.01815742
13.823706,0.01362651,0.01376307,0.01250042,0.01478728,0.01775888
13.848462,0.01340355,0.01379063,0.01237491,0.01454926,0.01739041
13.873218,0.01320013,0.01383071,0.01226179,0.01432983,0.01704967
13.897974,0.01301506,0.01388347,0.01216057,0.01412786,0.01673462
13.922731,0.01284730,0.01394912,0.01207081,0.01394233,0.01644344
13.947487,0.01269595,0.01402791,0.01199211,0.01377235,0.01617451
13.972243,0.01256020,0.01412019,0.01192414,0.01361713,0.01592640
13.996999,0.01243935,0.01422634,0.01186664,0.01347596,0.01569782
14.021755,0.01233279,0.01434682,0.01181935,0.01334820,0.01548765
14.046512,0.01224000,0.01448219,0.01178211,0.01323332,0.01529486
14.071268,0.01216054,0.01463305,0.01175475,0.01313081,0.01511855
14.096024,0.01209403,0.01480013,0.01173718,0.01304026,0.01495793
14.120780,0.01204019,0.01498423,0.01172933,0.01296131,0.01481228
14.145536,0.01199876,0.01518628,0.01173119,0.01289364,0.01468098
14.170293,0.01196958,0.01540730,0.01174276,0.01283698,0.01456347
14.195049,0.01195253,0.01564847,0.01176411,0.01279113,0.01445926
14.219805,0.01194756,0.01591112,0.01179534,0.01275592,0.01436795
14.244561,0.01195468,0.01619673,0.01183658,0.01273123,0.01428917
14.269317,0.01197394,0.01650700,0.01188801,0.01271697,0.01422262
14.294074,0.01200549,0.01684384,0.01194987,0.01271311,0.01416806
14.318830,0.01204949,0.01720941,0.01202244,0.01271965,0.01412528
14.343586,0.01210621,0.01760616,0.01210603,0.01273664,0.01409413
14.368342,0.01217596,0.01803688,0.01220104,0.01276418,0.01407453
14.393098,0.01225914,0.01850477,0.01230789,0.01280240,0.01406641
14.417854,0.01235621,0.01901346,0.01242710,0.01285147,0.01406976
14.442611,0.01246773,0.01956716,0.01255923,0.01291163,0.01408464
14.467367,0.01259434,0.02017069,0.01270494,0.01298315,0.01411113
14.492123,0.01273679,0.02082967,0.01286496,0.01306637,0.01414935
14.516879,0.01289593,0.02155062,0.01304013,0.01316167,0.01419951
14.541635,0.01307274,0.02234119,0.01323137,0.01326950,0.01426183
14.566392,0.01326835,0.02321037,0.01343974,0.01339038,0.01433661
14.591148,0.01348403,0.02416885,0.01366642,0.01352490,0.01442420
14.615904,0.01372124,0.02522936,0.01391277,0.01367371,0.01452501
14.640660,0.01398165,0.02640722,0.01418030,0.01383759,0.01463951
14.665416,0.01426716,0.02772104,0.01447073,0.01401737,0.01476826
14.690173,0.01457996,0.02919360,0.01478600,0.01421403,0.01491188
14.714929,0.01492254,0.03085308,0.01512833,0.01442865,0.01507109
14.739685,0.01529778,0.03273478,0.01550026,0.01466246,0.01524669
14.764441,0.01570901,0.03488343,0.01590468,0.01491683,0.01543960
14.789197,0.01616009,0.03735658,0.01634491,0.01519333,0.01565084
14.813953,0.01665550,0.04022944,0.01682481,0.01549374,0.01588159
14.838710,0.01720049,0.04360207,0.01734881,0.01582005,0.01613315
14.863466,0.01780125,0.04761042,0.01792211,0.01617455,0.01640700
14.888222,0.01846510,0.05244346,0.01855079,0.01655985,0.01670482
14.912978,0.01920076,0.05837102,0.01924200,0.01697892,0.01702850
14.937734,0.02001869,0.06579012,0.02000423,0.01743518,0.01738018
14.962491,0.02093157,0.07530502,0.02084762,0.01793258,0.01776231
14.987247,0.02195489,0.08786910,0.02178441,0.01847569,0.01817767
15.012003,0.02310775,0.10503725,0.02282941,0.01906982,0.01862944
15.036759,0.02441401,0.12937267,0.02400083,0.01972120,0.01912128
15.061515,0.02590380,0.16472599,0.02532122,0.02043714,0.01965737
15.086272,0.02761574,0.21349887,0.02681888,0.02122632,0.02024260
15.111028,0.02960015,0.25860232,0.02852976,0.02209908,0.02088261
15.135784,0.03192373,0.25143788,0.03050023,0.02306787,0.02158402
15.160540,0.03467680,0.20235144,0.03279114,0.02414777,0.02235459
15.185296,0.03798464,0.15688384,0.03548386,0.02535722,0.02320352
15.210053,0.04202588,0.12473384,0.03868957,0.02671907,0.02414174
15.234809,0.04706380,0.10251153,0.04256417,0.02826186,0.02518239
15.259565,0.05350180,0.08668830,0.04733274,0.03002178,0.02634136
15.284321,0.06198747,0.07500437,0.05333175,0.03204536,0.02763804
15.309077,0.07361956,0.06608868,0.06108519,0.03439338,0.02909638
15.333833,0.09038540,0.05909364,0.07144933,0.03714678,0.03074620
15.358590,0.11611224,0.05347694,0.08590315,0.04041557,0.03262521
15.383346,0.15817134,0.04887908,0.10715135,0.04435304,0.03478167
15.408102,0.22414681,0.04505377,0.14027789,0.04917880,0.03727837
15.432858,0.26714755,0.04182732,0.19310759,0.05521806,0.04019844
15.457614,0.21188416,0.03907402,0.25657949,0.06297127,0.04365418
15.482371,0.14972537,0.03670084,0.25002943,0.07324388,0.04780082
15.507127,0.11120206,0.03463753,0.18489693,0.08739933,0.05285868
15.531883,0.08742089,0.03283014,0.13492812,0.10786506,0.05915012
15.556639,0.07174293,0.03123656,0.10371747,0.13905330,0.06716367
15.581395,0.06076178,0.02982348,0.08355489,0.18767087,0.07766967
15.606152,0.05269155,0.02856422,0.06973939,0.24913502,0.09193615
15.630908,0.04653338,0.02743717,0.05977359,0.25841618,0.11213177
15.655664,0.04169256,0.02642466,0.05228260,0.19980702,0.14196815
15.680420,0.03779537,0.02551209,0.04646456,0.14686764,0.18659437
15.705176,0.03459617,0.02468733,0.04182557,0.11257793,0.24268205
15.729932,0.03192727,0.02394018,0.03804666,0.09030261,0.26268980
15.754689,0.02967048,0.02326207,0.03491345,0.07506677,0.21653048
15.779445,0.02774020,0.02264569,0.03227686,0.06411350,0.16322999
15.804201,0.02607299,0.02208483,0.03003020,0.05590857,0.12587625
15.828957,0.02462083,0.02157413,0.02809516,0.04955577,0.10098984
15.853713,0.02334675,0.02110901,0.02641303,0.04450399,0.08383165
15.878470,0.02222186,0.02068547,0.02493895,0.04039826,0.07147191
15.903226,0.02122321,0.02030007,0.02363807,0.03700071,0.06221566
15.927982,0.02033240,0.01994980,0.02248294,0.03414641,0.05505652
15.952738,0.01953450,0.01963205,0.02145162,0.03171763,0.04937112
15.977494,0.01881725,0.01934452,0.02052639,0.02962818,0.04475678
16.002251,0.01817053,0.01908523,0.01969278,0.02781359,0.04094336
16.027007,0.01758589,0.01885244,0.01893887,0.02622470,0.03774355
16.051763,0.01705624,0.01864460,0.01825475,0.02482341,0.03502375
16.076519,0.01657559,0.01846041,0.01763210,0.02357974,0.03268624
16.101275,0.01613884,0.01829871,0.01706391,0.02246976,0.03065802
16.126032,0.01574164,0.01815851,0.01654425,0.02147420,0.02888346
16.150788,0.01538026,0.01803894,0.01606801,0.02057731,0.02731950
16.175544,0.01505147,0.01793930,0.01563082,0.01976615,0.02593228
16.200300,0.01475248,0.01785898,0.01522892,0.01902996,0.02469484
16.225056,0.01448087,0.01779748,0.01485903,0.01835974,0.02358545
16.249812,0.01423454,0.01775441,0.01451831,0.01774791,0.02258639
16.274569,0.01401166,0.01772949,0.01420426,0.01718800,0.02168312
16.299325,0.01381063,0.01772251,0.01391470,0.01667453,0.02086353
16.324081,0.01363006,0.01773338,0.01364771,0.01620277,0.02011753
16.348837,0.01346873,0.01776207,0.01340159,0.01576863,0.01943658
16.373593,0.01332558,0.01780866,0.01317485,0.01536860,0.01881347
16.398350,0.01319969,0.01787331,0.01296617,0.01499958,0.01824204
16.423106,0.01309029,0.01795628,0.01277436,0.01465889,0.01771698
16.447862,0.01299668,0.01805790,0.01259839,0.01434417,0.01723374
16.472618,0.01291830,0.01817863,0.01243732,0.01405335,0.01678835
16.497374,0.01285466,0.01831901,0.01229035,0.01378458,0.01637738
16.522131,0.01280537,0.01847969,0.01215673,0.01353626,0.01599782
16.546887,0.01277013,0.01866145,0.01203583,0.01330694,0.01564703
16.571643,0.01274870,0.01886517,0.01192708,0.01309536,0.01532269
16.596399,0.01274092,0.01909190,0.01182997,0.01290037,0.01502275
16.621155,0.01274670,0.01934282,0.01174406,0.01272097,0.01474540
16.645911,0.01276603,0.01961928,0.01166898,0.01255627,0.01448904
16.670668,0.01279897,0.01992282,0.01160439,0.01240546,0.01425223
16.695424,0.01284564,0.02025519,0.01155003,0.01226783,0.01403372
16.720180,0.01290623,0.02061837,0.01150565,0.01214276,0.01383238
16.744936,0.01298102,0.02101461,0.01147107,0.01202969,0.01364719
16.769692,0.01307034,0.02144646,0.01144615,0.01192812,0.01347727
16.794449,0.01317464,0.02191684,0.01143078,0.01183762,0.01332182
16.819205,0.01329442,0.02242904,0.01142490,0.01175782,0.01318014
16.843961,0.01343028,0.02298685,0.01142849,0.01168838,0.01305158
16.868717,0.01358295,0.02359459,0.01144155,0.01162904,0.01293560
16.893473,0.01375322,0.02425721,0.01146415,0.01157955,0.01283171
16.918230,0.01394204,0.02498045,0.01149638,0.01153974,0.01273948
16.942986,0.01415047,0.02577090,0.01153837,0.01150944,0.01265853
16.967742,0.01437975,0.02663627,0.01159029,0.01148856,0.01258856
16.992498,0.01463125,0.02758551,0.01165237,0.01147701,0.01252928
17.017254,0.01490657,0.02862916,0.01172488,0.01147477,0.01248047
17.042011,0.01520750,0.02977965,0.01180813,0.01148185,0.01244196
17.066767,0.01553608,0.03105177,0.01190248,0.01149827,0.01241361
17.091523,0.01589465,0.03246317,0.01200836,0.01152413,0.01239533
17.116279,0.01628589,0.03403518,0.01212626,0.01155954,0.01238705
17.141035,0.01671284,0.03579371,0.01225672,0.01160467,0.01238878
17.165791,0.01717902,0.03777054,0.01240038,0.01165971,0.01240052
17.190548,0.01768847,0.04000507,0.01255793,0.01172491,0.01242236
17.215304,0.01824588,0.04254661,0.01273018,0.01180056,0.01245440
17.240060,0.01885669,0.04545770,0.01291802,0.01188701,0.01249679
17.264816,0.01952726,0.04881861,0.01312247,0.01198465,0.01254972
17.289572,0.02026505,0.05273388,0.01334467,0.01209393,0.01261344
17.314329,0.02107888,0.05734167,0.01358589,0.01221539,0.01268824
17.339085,0.02197924,0.06282751,0.01384760,0.01234959,0.01277446
17.363841,0.02297868,0.06944458,0.01413142,0.01249721,0.01287250
17.388597,0.02409237,0.07754342,0.01443923,0.01265900,0.01298282
17.413353,0.02533876,0.08761419,0.01477312,0.01283581,0.01310593
17.438110,0.02674055,0.10033993,0.01513551,0.01302859,0.01324244
17.462866,0.02832592,0.11663588,0.01552915,0.01323840,0.01339302
17.487622,0.03013035,0.13755546,0.01595719,0.01346648,0.01355844
17.512378,0.03219901,0.16362545,0.01642326,0.01371417,0.01373955
17.537134,0.03459031,0.19248565,0.01693156,0.01398303,0.01393732
17.561890,0.03738106,0.21454232,0.01748698,0.01427481,0.01415285
17.586647,0.04067416,0.21569658,0.01809521,0.01459150,0.01438737
17.611403,0.04461040,0.19533175,0.01876297,0.01493536,0.01464227
17.636159,0.04938720,0.16721048,0.01949818,0.01530898,0.01491911
17.660915,0.05528905,0.14136632,0.02031027,0.01571532,0.01521968
17.685671,0.06273880,0.12048874,0.02121059,0.01615779,0.01554600
17.710428,0.07238680,0.10418238,0.02221283,0.01664034,0.01590035
17.735184,0.08526842,0.09143681,0.02333373,0.01716754,0.01628536
17.759940,0.10307575,0.08134944,0.02459392,0.01774473,0.01670403
17.784696,0.12853076,0.07324025,0.02601915,0.01837818,0.01715979
17.809452,0.16515538,0.06661919,0.02764194,0.01907530,0.01765661
17.834209,0.21150530,0.06113510,0.02950392,0.01984489,0.01819910
17.858965,0.23968255,0.05653409,0.03165931,0.02069750,0.01879263
17.883721,0.21528966,0.05263001,0.03417988,0.02164587,0.01944346
17.908477,0.17007871,0.04928423,0.03716270,0.02270550,0.02015899
17.933233,0.13355508,0.04639187,0.04074208,0.02389551,0.02094800
17.957989,0.10802876,0.04387239,0.04510899,0.02523967,0.02182095
17.982746,0.09015165,0.04166308,0.05054356,0.02676792,0.02279045
18.007502,0.07722351,0.03971451,0.05747201,0.02851850,0.02387180
18.032258,0.06754935,0.03798720,0.06657086,0.03054100,0.02508376
18.057014,0.06008876,0.03644935,0.07896622,0.03290087,0.02644955
18.081770,0.05418759,0.03507504,0.09662467,0.03568621,0.02799831
18.106527,0.04942042,0.03384298,0.12306697,0.03901839,0.02976697
18.131283,0.04550109,0.03273553,0.16387660,0.04306898,0.03180315
18.156039,0.04223110,0.03173798,0.21920231,0.04808813,0.03416922
18.180795,0.03946894,0.03083799,0.24408768,0.05445381,0.03694836
18.205551,0.03711127,0.03002512,0.19942636,0.06276139,0.04025398
