freq_MHz,T_t0,T_t1,T_t2,T_t3,T_t4,T_t5
19.857905,0.00801693,0.06991116,0.15351468,0.24843763,0.36058789,0.49844161
19.861908,0.00809977,0.07066272,0.15516138,0.25101526,0.36412261,0.50292384
19.865911,0.00818446,0.07143122,0.15684457,0.25364741,0.36772651,0.50748361
19.869913,0.00827108,0.07221718,0.15856535,0.25633560,0.37140128,0.51212245
19.873916,0.00835969,0.07302117,0.16032485,0.25908139,0.37514867,0.51684188
19.877919,0.00845034,0.07384373,0.16212426,0.26188643,0.37897046,0.52164344
19.881921,0.00854310,0.07468547,0.16396479,0.26475238,0.38286850,0.52652871
19.885924,0.00863805,0.07554699,0.16584773,0.26768098,0.38684465,0.53149925
19.889927,0.00873525,0.07642893,0.16777439,0.27067403,0.39090084,0.53655666
19.893929,0.00883477,0.07733195,0.16974612,0.27373336,0.39503905,0.54170256
19.897932,0.00893671,0.07825675,0.17176436,0.27686089,0.39926128,0.54693854
19.901935,0.00904112,0.07920405,0.17383057,0.28005859,0.40356960,0.55226623
19.905937,0.00914811,0.08017457,0.17594627,0.28332848,0.40796611,0.55768725
19.909940,0.00925776,0.08116911,0.17811306,0.28667267,0.41245296,0.56320324
19.913943,0.00937015,0.08218848,0.18033256,0.29009330,0.41703234,0.56881580
19.917945,0.00948540,0.08323350,0.18260649,0.29359262,0.42170650,0.57452655
19.921948,0.00960359,0.08430506,0.18493661,0.29717291,0.42647770,0.58033710
19.925951,0.00972483,0.08540406,0.18732474,0.30083653,0.43134826,0.58624901
19.929953,0.00984923,0.08653146,0.18977280,0.30458592,0.43632053,0.59226387
19.933956,0.00997690,0.08768823,0.19228273,0.30842358,0.44139689,0.59838319
19.937959,0.01010797,0.08887541,0.19485659,0.31235207,0.44657976,0.60460847
19.941961,0.01024256,0.09009405,0.19749648,0.31637404,0.45187158,0.61094116
19.945964,0.01038080,0.09134528,0.20020459,0.32049219,0.45727480,0.61738266
19.949967,0.01052282,0.09263024,0.20298318,0.32470930,0.46279191,0.62393431
19.953969,0.01066877,0.09395014,0.20583458,0.32902821,0.46842538,0.63059737
19.957972,0.01081879,0.09530622,0.20876121,0.33345183,0.47417772,0.63737303
19.961975,0.01097305,0.09669977,0.21176556,0.33798312,0.48005139,0.64426239
19.965977,0.01113171,0.09813216,0.21485022,0.34262510,0.48604886,0.65126642
19.969980,0.01129492,0.09960476,0.21801783,0.34738084,0.49217258,0.65838599
19.973983,0.01146289,0.10111904,0.22127111,0.35225347,0.49842494,0.66562183
19.977985,0.01163578,0.10267650,0.22461288,0.35724615,0.50480829,0.67297451
19.981988,0.01181380,0.10427869,0.22804602,0.36236206,0.51132491,0.68044445
19.985991,0.01199715,0.10592722,0.23157347,0.36760441,0.51797699,0.68803184
19.989993,0.01218605,0.10762376,0.23519826,0.37297642,0.52476663,0.69573671
19.993996,0.01238071,0.10937003,0.23892345,0.37848128,0.53169577,0.70355882
19.997999,0.01258137,0.11116779,0.24275218,0.38412219,0.53876624,0.71149768
20.002001,0.01278828,0.11301887,0.24668761,0.38990228,0.54597965,0.71955255
20.006004,0.01300168,0.11492512,0.25073294,0.39582462,0.55333744,0.72772234
20.010007,0.01322185,0.11688847,0.25489140,0.40189219,0.56084077,0.73600564
20.014009,0.01344905,0.11891086,0.25916619,0.40810784,0.56849055,0.74440068
20.018012,0.01368358,0.12099427,0.26356052,0.41447426,0.57628735,0.75290527
20.022015,0.01392575,0.12314071,0.26807753,0.42099395,0.58423140,0.76151680
20.026017,0.01417584,0.12535220,0.27272030,0.42766916,0.59232248,0.77023219
20.030020,0.01443420,0.12763077,0.27749179,0.43450185,0.60055994,0.77904784
20.034023,0.01470116,0.12997842,0.28239482,0.44149363,0.60894260,0.78795962
20.038025,0.01497705,0.13239715,0.28743201,0.44864569,0.61746867,0.79696281
20.042028,0.01526223,0.13488888,0.29260573,0.45595872,0.62613573,0.80605206
20.046031,0.01555708,0.13745547,0.29791805,0.46343286,0.63494064,0.81522136
20.050033,0.01586195,0.14009867,0.30337064,0.47106759,0.64387944,0.82446397
20.054036,0.01617723,0.14282008,0.30896472,0.47886161,0.65294729,0.83377242
20.058039,0.01650330,0.14562113,0.31470094,0.48681277,0.66213841,0.84313845
20.062041,0.01684055,0.14850301,0.32057930,0.49491794,0.67144593,0.85255293
20.066044,0.01718936,0.15146662,0.32659901,0.50317285,0.68086184,0.86200591
20.070047,0.01755010,0.15451252,0.33275838,0.51157200,0.69037689,0.87148650
20.074049,0.01792315,0.15764081,0.33905465,0.52010846,0.69998048,0.88098286
20.078052,0.01830884,0.16085110,0.34548382,0.52877375,0.70966058,0.89048220
20.082055,0.01870751,0.16414240,0.35204052,0.53755765,0.71940363,0.89997074
20.086057,0.01911944,0.16751298,0.35871777,0.54644806,0.72919442,0.90943366
20.090060,0.01954488,0.17096028,0.36550680,0.55543078,0.73901607,0.91885515
20.094063,0.01998401,0.17448076,0.37239682,0.56448936,0.74884989,0.92821836
20.098065,0.02043695,0.17806978,0.37937480,0.57360493,0.75867534,0.93750544
20.102068,0.02090372,0.18172142,0.38642526,0.58275606,0.76847001,0.94669752
20.106071,0.02138423,0.18542833,0.39353001,0.59191859,0.77820953,0.95577479
20.110073,0.02187825,0.18918155,0.40066799,0.60106550,0.78786764,0.96471653
20.114076,0.02238539,0.19297037,0.40781503,0.61016689,0.79741614,0.97350115
20.118079,0.02290507,0.19678213,0.41494373,0.61918987,0.80682500,0.98210627
20.122081,0.02343647,0.20060209,0.42202337,0.62809863,0.81606244,0.99050887
20.126084,0.02397853,0.20441333,0.42901982,0.63685449,0.82509503,0.99868529
20.130087,0.02452986,0.20819664,0.43589563,0.64541606,0.83388793,1.00661148
20.134089,0.02508874,0.21193049,0.44261020,0.65373949,0.84240505,1.01426306
20.138092,0.02565304,0.21559106,0.44911999,0.66177880,0.85060935,1.02161549
20.142095,0.02622024,0.21915237,0.45537896,0.66948635,0.85846317,1.02864428
20.146097,0.02678734,0.22258652,0.46133913,0.67681332,0.86592859,1.03532516
20.150100,0.02735084,0.22586395,0.46695127,0.68371040,0.87296781,1.04163429
20.154103,0.02790676,0.22895397,0.47216577,0.69012853,0.87954365,1.04754844
20.158105,0.02845061,0.23182527,0.47693360,0.69601968,0.88561998,1.05304525
20.162108,0.02897745,0.23444663,0.48120742,0.70133776,0.89116227,1.05810343
20.166111,0.02948188,0.23678773,0.48494275,0.70603953,0.89613803,1.06270297
20.170113,0.02995818,0.23881996,0.48809919,0.71008552,0.90051740,1.06682539
20.174116,0.03040044,0.24051735,0.49064155,0.71344091,0.90427356,1.07045389
20.178119,0.03080262,0.24185743,0.49254091,0.71607639,0.90738323,1.07357361
20.182121,0.03115885,0.24282203,0.49377560,0.71796882,0.90982707,1.07617174
20.186124,0.03146353,0.24339798,0.49433188,0.71910190,0.91159004,1.07823774
20.190127,0.03171163,0.24357761,0.49420437,0.71946652,0.91266165,1.07976340
20.194129,0.03189885,0.24335906,0.49339628,0.71906102,0.91303616,1.08074299
20.198132,0.03202184,0.24274636,0.49191925,0.71789122,0.91271270,1.08117332
20.202135,0.03207837,0.24174921,0.48979293,0.71597027,0.91169528,1.08105377
20.206137,0.03206744,0.24038266,0.48704438,0.71331828,0.90999269,1.08038628
20.210140,0.03198932,0.23866648,0.48370710,0.70996179,0.90761832,1.07917536
20.214143,0.03184553,0.23662440,0.47982005,0.70593307,0.90458993,1.07742800
20.218145,0.03163880,0.23428332,0.47542647,0.70126938,0.90092931,1.07515358
20.222148,0.03137288,0.23167239,0.47057269,0.69601208,0.89666187,1.07236377
20.226151,0.03105239,0.22882214,0.46530698,0.69020568,0.89181620,1.06907235
20.230153,0.03068264,0.22576368,0.45967843,0.68389700,0.88642360,1.06529507
20.234156,0.03026932,0.22252791,0.45373595,0.67713422,0.88051758,1.06104944
20.238159,0.02981841,0.21914491,0.44752741,0.66996608,0.87413335,1.05635456
20.242161,0.02933587,0.21564342,0.44109889,0.66244110,0.86730731,1.05123089
20.246164,0.02882754,0.21205046,0.43449412,0.65460692,0.86007661,1.04570001
20.250167,0.02829900,0.20839100,0.42775403,0.64650973,0.85247866,1.03978444
20.254169,0.02775543,0.20468784,0.42091651,0.63819378,0.84455071,1.03350742
20.258172,0.02720159,0.20096150,0.41401616,0.62970106,0.83632953,1.02689267
20.262175,0.02664174,0.19723022,0.40708428,0.62107095,0.82785103,1.01996421
20.266177,0.02607964,0.19351001,0.40014886,0.61234010,0.81914999,1.01274617
20.270180,0.02551856,0.18981475,0.39323469,0.60354229,0.81025985,1.00526260
20.274183,0.02496129,0.18615633,0.38636347,0.59470840,0.80121252,0.99753732
20.278185,0.02441020,0.18254479,0.37955401,0.58586641,0.79203820,0.98959376
20.282188,0.02386722,0.17898847,0.37282244,0.57704152,0.78276532,0.98145484
20.286191,0.02333392,0.17549421,0.36618239,0.56825617,0.77342047,0.97314286
20.290193,0.02281157,0.17206749,0.35964524,0.55953023,0.76402836,0.96467938
20.294196,0.02230112,0.16871259,0.35322033,0.55088112,0.75461179,0.95608518
20.298199,0.02180329,0.16543273,0.34691520,0.54232401,0.74519173,0.94738015
20.302201,0.02131858,0.16223024,0.34073573,0.53387191,0.73578731,0.93858327
20.306204,0.02084732,0.15910665,0.33468640,0.52553593,0.72641590,0.92971257
20.310207,0.02038968,0.15606280,0.32877044,0.51732539,0.71709317,0.92078509
20.314209,0.01994571,0.15309901,0.32298997,0.50924800,0.70783318,0.91181688
20.318212,0.01951535,0.15021506,0.31734618,0.50131002,0.69864847,0.90282300
20.322215,0.01909847,0.14741039,0.31183945,0.49351643,0.68955013,0.89381752
20.326217,0.01869485,0.14468406,0.30646950,0.48587103,0.68054791,0.88481354
20.330220,0.01830425,0.14203489,0.30123542,0.47837659,0.67165032,0.87582320
20.334223,0.01792637,0.13946148,0.29613585,0.47103498,0.66286468,0.86685772
20.338225,0.01756087,0.13696227,0.29116900,0.46384727,0.65419729,0.85792741
20.342228,0.01720741,0.13453553,0.28633278,0.45681385,0.64565343,0.84904172
20.346231,0.01686563,0.13217949,0.28162481,0.44993448,0.63723751,0.84020929
20.350233,0.01653514,0.12989226,0.27704249,0.44320840,0.62895313,0.83143794
20.354236,0.01621557,0.12767193,0.27258308,0.43663443,0.62080312,0.82273477
20.358239,0.01590655,0.12551655,0.26824369,0.43021097,0.61278968,0.81410615
20.362241,0.01560769,0.12342419,0.26402135,0.42393614,0.60491438,0.80555780
20.366244,0.01531863,0.12139288,0.25991305,0.41780775,0.59717828,0.79709479
20.370247,0.01503899,0.11942069,0.25591571,0.41182343,0.58958194,0.78872161
20.374249,0.01476844,0.11750572,0.25202628,0.40598059,0.58212550,0.78044221
20.378252,0.01450661,0.11564610,0.24824167,0.40027653,0.57480872,0.77226002
20.382255,0.01425317,0.11383998,0.24455886,0.39470841,0.56763101,0.76417798
20.386258,0.01400780,0.11208556,0.24097482,0.38927332,0.56059152,0.75619861
20.390260,0.01377019,0.11038111,0.23748659,0.38396828,0.55368912,0.74832402
20.394263,0.01354002,0.10872491,0.23409125,0.37879029,0.54692245,0.74055593
20.398266,0.01331702,0.10711531,0.23078596,0.37373630,0.54029000,0.73289572
20.402268,0.01310089,0.10555071,0.22756791,0.36880328,0.53379004,0.72534446
20.406271,0.01289137,0.10402957,0.22443438,0.36398820,0.52742073,0.71790293
20.410274,0.01268820,0.10255038,0.22138272,0.35928803,0.52118012,0.71057164
20.414276,0.01249114,0.10111169,0.21841034,0.35469980,0.51506616,0.70335086
20.418279,0.01229995,0.09971211,0.21551474,0.35022055,0.50907670,0.69624064
20.422282,0.01211439,0.09835030,0.21269349,0.34584738,0.50320954,0.68924083
20.426284,0.01193426,0.09702495,0.20994422,0.34157743,0.49746245,0.68235111
20.430287,0.01175934,0.09573482,0.20726466,0.33740790,0.49183313,0.67557100
20.434290,0.01158944,0.09447871,0.20465259,0.33333603,0.48631929,0.66889986
20.438292,0.01142437,0.09325545,0.20210587,0.32935915,0.48091859,0.66233694
20.442295,0.01126394,0.09206393,0.19962245,0.32547462,0.47562872,0.65588136
20.446298,0.01110798,0.09090309,0.19720031,0.32167989,0.47044734,0.64953215
20.450300,0.01095633,0.08977189,0.19483754,0.31797245,0.46537214,0.64328824
20.454303,0.01080883,0.08866934,0.19253228,0.31434988,0.46040081,0.63714850
20.458306,0.01066532,0.08759449,0.19028272,0.31080980,0.45553107,0.63111171
20.462308,0.01052566,0.08654643,0.18808713,0.30734991,0.45076067,0.62517661
20.466311,0.01038971,0.08552428,0.18594384,0.30396797,0.44608736,0.61934186
20.470314,0.01025734,0.08452719,0.18385125,0.30066181,0.44150895,0.61360612
20.474316,0.01012843,0.08355435,0.18180778,0.29742931,0.43702327,0.60796799
20.478319,0.01000284,0.08260498,0.17981195,0.29426843,0.43262818,0.60242603
20.482322,0.00988047,0.08167833,0.17786230,0.29117718,0.42832159,0.59697879
20.486324,0.00976120,0.08077368,0.17595745,0.28815363,0.42410144,0.59162482
20.490327,0.00964492,0.07989032,0.17409604,0.28519591,0.41996571,0.58636262
20.494330,0.00953154,0.07902761,0.17227677,0.28230220,0.41591244,0.58119071
20.498332,0.00942096,0.07818489,0.17049841,0.27947076,0.41193967,0.57610759
20.502335,0.00931308,0.07736154,0.16875974,0.27669988,0.40804553,0.57111176
20.506338,0.00920781,0.07655698,0.16705959,0.27398791,0.40422816,0.56620174
20.510340,0.00910507,0.07577063,0.16539686,0.27133325,0.40048575,0.56137603
20.514343,0.00900478,0.07500195,0.16377045,0.26873436,0.39681653,0.55663315
20.518346,0.00890685,0.07425039,0.16217931,0.26618974,0.39321878,0.55197162
20.522348,0.00881121,0.07351546,0.16062246,0.26369794,0.38969082,0.54738999
20.526351,0.00871779,0.07279666,0.15909890,0.26125754,0.38623101,0.54288680
20.530354,0.00862651,0.07209353,0.15760772,0.25886720,0.38283774,0.53846062
20.534356,0.00853732,0.07140559,0.15614799,0.25652559,0.37950946,0.53411004
20.538359,0.00845014,0.07073243,0.15471884,0.25423144,0.37624464,0.52983365
20.542362,0.00836492,0.07007361,0.15331944,0.25198351,0.37304181,0.52563008
20.546364,0.00828159,0.06942872,0.15194898,0.24978060,0.36989951,0.52149795
20.550367,0.00820010,0.06879738,0.15060665,0.24762155,0.36681634,0.51743593
20.554370,0.00812039,0.06817921,0.14929171,0.24550524,0.36379094,0.51344269
20.558372,0.00804241,0.06757384,0.14800341,0.24343059,0.36082196,0.50951694
20.562375,0.00796611,0.06698091,0.14674106,0.24139653,0.35790811,0.50565739
20.566378,0.00789144,0.06640010,0.14550397,0.23940205,0.35504813,0.50186277
20.570380,0.00781835,0.06583107,0.14429147,0.23744616,0.35224079,0.49813187
20.574383,0.00774681,0.06527350,0.14310292,0.23552789,0.34948488,0.49446346
20.578386,0.00767675,0.06472709,0.14193771,0.23364633,0.34677925,0.49085635
20.582388,0.00760815,0.06419155,0.14079524,0.23180057,0.34412275,0.48730937
20.586391,0.00754096,0.06366659,0.13967493,0.22998973,0.34151429,0.48382138
20.590394,0.00747514,0.06315192,0.13857621,0.22821298,0.33895279,0.48039124
20.594396,0.00741065,0.06264730,0.13749856,0.22646949,0.33643721,0.47701786
20.598399,0.00734747,0.06215246,0.13644144,0.22475847,0.33396652,0.47370015
20.602402,0.00728555,0.06166715,0.13540434,0.22307914,0.33153975,0.47043706
20.606404,0.00722485,0.06119113,0.13438679,0.22143076,0.32915591,0.46722754
20.610407,0.00716536,0.06072417,0.13338829,0.21981260,0.32681409,0.46407058
20.614410,0.00710703,0.06026604,0.13240839,0.21822396,0.32451336,0.46096519
20.618412,0.00704984,0.05981653,0.13144665,0.21666416,0.32225283,0.45791039
20.622415,0.00699375,0.05937543,0.13050263,0.21513253,0.32003165,0.45490523
20.626418,0.00693874,0.05894253,0.12957591,0.21362843,0.31784897,0.45194877
20.630420,0.00688477,0.05851763,0.12866609,0.21215125,0.31570398,0.44904009
20.634423,0.00683184,0.05810055,0.12777278,0.21070036,0.31359587,0.44617832
20.638426,0.00677990,0.05769109,0.12689559,0.20927519,0.31152387,0.44336256
20.642428,0.00672893,0.05728908,0.12603415,0.20787517,0.30948723,0.44059197
20.646431,0.00667892,0.05689435,0.12518811,0.20649973,0.30748521,0.43786571
20.650434,0.00662982,0.05650673,0.12435712,0.20514835,0.30551710,0.43518295
20.654436,0.00658164,0.05612605,0.12354084,0.20382049,0.30358219,0.43254291
20.658439,0.00653433,0.05575215,0.12273895,0.20251566,0.30167982,0.42994479
20.662442,0.00648789,0.05538489,0.12195112,0.20123335,0.29980932,0.42738783
20.666444,0.00644229,0.05502411,0.12117705,0.19997309,0.29797004,0.42487128
20.670447,0.00639750,0.05466968,0.12041644,0.19873442,0.29616136,0.42239441
20.674450,0.00635352,0.05432144,0.11966900,0.19751687,0.29438267,0.41995650
20.678452,0.00631032,0.05397926,0.11893444,0.19632001,0.29263338,0.41755685
20.682455,0.00626789,0.05364302,0.11821250,0.19514341,0.29091290,0.41519479
20.686458,0.00622621,0.05331257,0.11750291,0.19398666,0.28922068,0.41286963
20.690460,0.00618526,0.05298781,0.11680540,0.19284935,0.28755616,0.41058072
20.694463,0.00614502,0.05266861,0.11611973,0.19173108,0.28591880,0.40832743
20.698466,0.00610548,0.05235485,0.11544566,0.19063147,0.28430810,0.40610913
20.702468,0.00606662,0.05204642,0.11478294,0.18955015,0.28272352,0.40392521
20.706471,0.00602844,0.05174320,0.11413135,0.18848676,0.28116459,0.40177507
20.710474,0.00599090,0.05144509,0.11349066,0.18744095,0.27963082,0.39965812
20.714476,0.00595401,0.05115199,0.11286065,0.18641237,0.27812173,0.39757380
20.718479,0.00591775,0.05086380,0.11224111,0.18540068,0.27663687,0.39552154
20.722482,0.00588209,0.05058040,0.11163184,0.18440556,0.27517580,0.39350080
20.726484,0.00584704,0.05030172,0.11103263,0.18342670,0.27373806,0.39151104
20.730487,0.00581258,0.05002765,0.11044329,0.18246379,0.27232325,0.38955175
20.734490,0.00577869,0.04975811,0.10986363,0.18151652,0.27093093,0.38762241
20.738492,0.00574537,0.04949301,0.10929346,0.18058460,0.26956072,0.38572252
20.742495,0.00571260,0.04923226,0.10873261,0.17966776,0.26821220,0.38385159
20.746498,0.00568037,0.04897577,0.10818089,0.17876570,0.26688501,0.38200915
20.750500,0.00564867,0.04872347,0.10763815,0.17787816,0.26557876,0.38019473
20.754503,0.00561749,0.04847528,0.10710421,0.17700488,0.26429309,0.37840788
20.758506,0.00558682,0.04823112,0.10657890,0.17614560,0.26302763,0.37664814
20.762508,0.00555665,0.04799091,0.10606208,0.17530007,0.26178204,0.37491508
20.766511,0.00552697,0.04775459,0.10555359,0.17446804,0.26055599,0.37320827
20.770514,0.00549777,0.04752207,0.10505328,0.17364928,0.25934913,0.37152730
20.774516,0.00546905,0.04729330,0.10456100,0.17284356,0.25816114,0.36987175
20.778519,0.00544078,0.04706820,0.10407662,0.17205064,0.25699170,0.36824124
20.782522,0.00541297,0.04684672,0.10359999,0.17127032,0.25584052,0.36663536
20.786524,0.00538561,0.04662877,0.10313098,0.17050237,0.25470728,0.36505373
20.790527,0.00535868,0.04641431,0.10266945,0.16974658,0.25359169,0.36349599
20.794530,0.00533218,0.04620327,0.10221529,0.16900275,0.25249346,0.36196176
20.798532,0.00530611,0.04599559,0.10176835,0.16827068,0.25141231,0.36045069
20.802535,0.00528044,0.04579122,0.10132854,0.16755018,0.25034797,0.35896242
20.806538,0.00525519,0.04559010,0.10089571,0.16684105,0.24930018,0.35749663
20.810540,0.00523033,0.04539217,0.10046977,0.16614312,0.24826866,0.35605296
20.814543,0.00520587,0.04519738,0.10005058,0.16545619,0.24725316,0.35463109
20.818546,0.00518179,0.04500567,0.09963806,0.16478010,0.24625344,0.35323071
20.822548,0.00515809,0.04481701,0.09923208,0.16411466,0.24526925,0.35185149
20.826551,0.00513476,0.04463133,0.09883254,0.16345972,0.24430034,0.35049314
20.830554,0.00511180,0.04444859,0.09843934,0.16281511,0.24334650,0.34915534
20.834556,0.00508919,0.04426874,0.09805239,0.16218067,0.24240749,0.34783782
20.838559,0.00506694,0.04409173,0.09767157,0.16155624,0.24148309,0.34654027
20.842562,0.00504504,0.04391753,0.09729680,0.16094166,0.24057308,0.34526243
20.846564,0.00502348,0.04374608,0.09692799,0.16033680,0.23967725,0.34400400
20.850567,0.00500226,0.04357735,0.09656504,0.15974150,0.23879540,0.34276473
20.854570,0.00498137,0.04341129,0.09620786,0.15915562,0.23792731,0.34154435
20.858572,0.00496080,0.04324786,0.09585638,0.15857903,0.23707280,0.34034260
20.862575,0.00494056,0.04308702,0.09551050,0.15801158,0.23623167,0.33915923
20.866578,0.00492063,0.04292873,0.09517014,0.15745315,0.23540373,0.33799400
20.870580,0.00490101,0.04277296,0.09483522,0.15690360,0.23458880,0.33684665
20.874583,0.00488169,0.04261967,0.09450567,0.15636282,0.23378668,0.33571696
20.878586,0.00486268,0.04246882,0.09418140,0.15583066,0.23299722,0.33460469
20.882588,0.00484396,0.04232037,0.09386234,0.15530703,0.23222024,0.33350961
20.886591,0.00482553,0.04217430,0.09354843,0.15479179,0.23145556,0.33243151
20.890594,0.00480740,0.04203056,0.09323957,0.15428483,0.23070302,0.33137016
20.894596,0.00478954,0.04188913,0.09293572,0.15378604,0.22996246,0.33032536
20.898599,0.00477197,0.04174997,0.09263680,0.15329531,0.22923372,0.32929689
20.902602,0.00475466,0.04161305,0.09234273,0.15281253,0.22851666,0.32828455
20.906604,0.00473763,0.04147834,0.09205347,0.15233760,0.22781111,0.32728815
20.910607,0.00472087,0.04134582,0.09176894,0.15187041,0.22711693,0.32630748
20.914610,0.00470437,0.04121544,0.09148908,0.15141087,0.22643397,0.32534236
20.918612,0.00468813,0.04108719,0.09121383,0.15095887,0.22576211,0.32439259
20.922615,0.00467214,0.04096104,0.09094313,0.15051432,0.22510118,0.32345801
20.926618,0.00465641,0.04083695,0.09067693,0.15007713,0.22445108,0.32253841
20.930620,0.00464093,0.04071490,0.09041516,0.14964721,0.22381165,0.32163364
20.934623,0.00462569,0.04059487,0.09015778,0.14922445,0.22318277,0.32074352
20.938626,0.00461069,0.04047683,0.08990472,0.14880879,0.22256432,0.31986788
20.942628,0.00459594,0.04036075,0.08965594,0.14840013,0.22195617,0.31900656
20.946631,0.00458141,0.04024662,0.08941139,0.14799839,0.22135820,0.31815940
20.950634,0.00456713,0.04013440,0.08917100,0.14760349,0.22077030,0.31732623
20.954636,0.00455307,0.04002408,0.08893474,0.14721534,0.22019235,0.31650691
20.958639,0.00453923,0.03991562,0.08870256,0.14683387,0.21962423,0.31570128
20.962642,0.00452563,0.03980902,0.08847440,0.14645901,0.21906584,0.31490920
20.966644,0.00451224,0.03970424,0.08825023,0.14609068,0.21851706,0.31413052
20.970647,0.00449907,0.03960127,0.08802999,0.14572880,0.21797780,0.31336510
20.974650,0.00448612,0.03950008,0.08781365,0.14537331,0.21744795,0.31261280
20.978652,0.00447338,0.03940067,0.08760117,0.14502414,0.21692741,0.31187349
20.982655,0.00446085,0.03930299,0.08739249,0.14468121,0.21641608,0.31114703
20.986658,0.00444853,0.03920705,0.08718757,0.14434447,0.21591387,0.31043330
20.990660,0.00443641,0.03911281,0.08698639,0.14401384,0.21542068,0.30973217
20.994663,0.00442450,0.03902026,0.08678890,0.14368927,0.21493641,0.30904352
20.998666,0.00441278,0.03892938,0.08659506,0.14337069,0.21446099,0.30836721
21.002668,0.00440127,0.03884016,0.08640483,0.14305804,0.21399431,0.30770315
21.006671,0.00438995,0.03875257,0.08621819,0.14275127,0.21353631,0.30705120
21.010674,0.00437883,0.03866660,0.08603508,0.14245031,0.21308688,0.30641126
21.014676,0.00436790,0.03858224,0.08585548,0.14215511,0.21264596,0.30578321
21.018679,0.00435716,0.03849947,0.08567936,0.14186561,0.21221345,0.30516695
21.022682,0.00434661,0.03841827,0.08550668,0.14158176,0.21178929,0.30456237
21.026684,0.00433624,0.03833862,0.08533741,0.14130351,0.21137340,0.30396937
21.030687,0.00432606,0.03826052,0.08517151,0.14103081,0.21096569,0.30338785
21.034690,0.00431606,0.03818395,0.08500896,0.14076361,0.21056611,0.30281770
21.038692,0.00430623,0.03810889,0.08484973,0.14050185,0.21017457,0.30225883
21.042695,0.00429659,0.03803533,0.08469379,0.14024549,0.20979101,0.30171116
21.046698,0.00428713,0.03796325,0.08454110,0.13999449,0.20941536,0.30117457
21.050700,0.00427784,0.03789265,0.08439165,0.13974880,0.20904756,0.30064899
21.054703,0.00426872,0.03782352,0.08424540,0.13950837,0.20868754,0.30013433
21.058706,0.00425977,0.03775583,0.08410233,0.13927317,0.20833523,0.29963050
21.062708,0.00425100,0.03768957,0.08396242,0.13904314,0.20799058,0.29913742
21.066711,0.00424239,0.03762474,0.08382563,0.13881826,0.20765353,0.29865501
21.070714,0.00423395,0.03756133,0.08369194,0.13859847,0.20732401,0.29818318
21.074716,0.00422568,0.03749931,0.08356133,0.13838375,0.20700198,0.29772186
21.078719,0.00421757,0.03743869,0.08343378,0.13817405,0.20668738,0.29727097
21.082722,0.00420962,0.03737944,0.08330926,0.13796934,0.20638014,0.29683045
21.086724,0.00420183,0.03732156,0.08318775,0.13776957,0.20608023,0.29640021
21.090727,0.00419421,0.03726505,0.08306923,0.13757472,0.20578758,0.29598019
21.094730,0.00418674,0.03720988,0.08295368,0.13738476,0.20550216,0.29557032
21.098732,0.00417943,0.03715606,0.08284108,0.13719964,0.20522390,0.29517053
21.102735,0.00417227,0.03710356,0.08273141,0.13701934,0.20495277,0.29478076
21.106738,0.00416527,0.03705238,0.08262464,0.13684382,0.20468872,0.29440094
21.110740,0.00415843,0.03700252,0.08252077,0.13667307,0.20443170,0.29403103
21.114743,0.00415173,0.03695396,0.08241978,0.13650703,0.20418167,0.29367094
21.118746,0.00414519,0.03690670,0.08232164,0.13634570,0.20393859,0.29332063
21.122748,0.00413880,0.03686073,0.08222634,0.13618904,0.20370241,0.29298005
21.126751,0.00413256,0.03681603,0.08213386,0.13603701,0.20347311,0.29264913
21.130754,0.00412646,0.03677261,0.08204419,0.13588961,0.20325064,0.29232782
21.134757,0.00412051,0.03673045,0.08195731,0.13574680,0.20303496,0.29201608
21.138759,0.00411471,0.03668955,0.08187321,0.13560856,0.20282603,0.29171385
21.142762,0.00410906,0.03664991,0.08179187,0.13547486,0.20262383,0.29142109
21.146765,0.00410354,0.03661150,0.08171328,0.13534569,0.20242832,0.29113774
21.150767,0.00409818,0.03657434,0.08163743,0.13522101,0.20223946,0.29086377
21.154770,0.00409295,0.03653840,0.08156429,0.13510082,0.20205723,0.29059913
21.158773,0.00408787,0.03650369,0.08149387,0.13498508,0.20188160,0.29034377
21.162775,0.00408292,0.03647020,0.08142615,0.13487378,0.20171253,0.29009766
21.166778,0.00407812,0.03643793,0.08136111,0.13476691,0.20155000,0.28986077
21.170781,0.00407346,0.03640686,0.08129875,0.13466443,0.20139399,0.28963304
21.174783,0.00406893,0.03637700,0.08123905,0.13456634,0.20124445,0.28941445
21.178786,0.00406455,0.03634834,0.08118200,0.13447262,0.20110138,0.28920496
21.182789,0.00406030,0.03632087,0.08112761,0.13438326,0.20096475,0.28900453
21.186791,0.00405618,0.03629459,0.08107584,0.13429823,0.20083453,0.28881315
21.190794,0.00405221,0.03626949,0.08102671,0.13421752,0.20071070,0.28863076
21.194797,0.00404837,0.03624558,0.08098019,0.13414112,0.20059325,0.28845736
21.198799,0.00404466,0.03622284,0.08093629,0.13406902,0.20048215,0.28829290
21.202802,0.00404109,0.03620128,0.08089498,0.13400120,0.20037738,0.28813736
21.206805,0.00403765,0.03618088,0.08085628,0.13393766,0.20027893,0.28799072
21.210807,0.00403434,0.03616166,0.08082016,0.13387837,0.20018678,0.28785295
21.214810,0.00403117,0.03614359,0.08078663,0.13382334,0.20010092,0.28772404
